Codcir;Codmun;Municipio;Mesa;Censo;Certif. Alta;Certif. Correc.;Censo Total;Votos Electores;Votos Interventores;Votos Totales;Votos Nulos;Votos Blancos;NA+;EH Bildu;I-E (n);PSN-PSOE;GBAI;SAIN;VOX;EQUO;RCN-NOK;Ln;PODEMOS
31;60;Burlada / Burlata;2-002 -A;411;0;0;411;243;0;243;1;0;60;45;11;62;42;0;2;2;0;0;19
31;60;Burlada / Burlata;2-002 -B;434;0;0;434;242;0;242;2;1;75;38;9;43;31;1;2;2;3;2;33
31;60;Burlada / Burlata;2-003 -A;392;0;0;392;229;0;229;3;4;45;47;8;45;47;0;1;3;1;1;24
31;60;Burlada / Burlata;2-003 -B;379;0;0;379;217;0;217;1;2;57;45;2;44;39;0;1;2;0;0;24
31;60;Burlada / Burlata;2-004 -A;596;0;0;596;405;0;405;1;1;117;79;11;66;92;2;5;2;2;2;25
31;60;Burlada / Burlata;2-004 -B;607;0;0;607;410;0;410;2;5;135;54;14;80;86;1;3;1;1;1;27
31;60;Burlada / Burlata;2-005 -A;573;0;0;573;397;0;397;0;2;100;70;8;96;81;0;5;1;1;1;32
31;60;Burlada / Burlata;2-005 -B;628;0;0;628;431;0;431;3;0;112;66;14;95;96;0;2;0;1;1;41
31;60;Burlada / Burlata;2-006 -A;655;0;0;655;458;0;458;5;2;121;86;10;99;84;0;9;5;1;0;36
31;60;Burlada / Burlata;2-006 -B;724;0;0;724;524;0;524;5;2;136;83;19;108;106;2;9;0;1;0;53
31;60;Burlada / Burlata;2-006 -C;722;0;0;722;470;0;470;2;0;128;84;10;103;99;0;6;3;1;0;34
31;62;Cabanillas;1-001 -A;550;0;0;550;419;0;419;5;7;152;12;13;181;21;0;6;0;2;1;19
31;62;Cabanillas;1-001 -B;520;0;0;520;409;0;409;2;2;167;3;19;178;26;1;3;2;0;0;6
31;63;Cabredo;1-001 -U;83;0;0;83;65;0;65;1;0;33;13;1;11;6;0;0;0;0;0;0
31;64;Cadreita;1-001 -A;589;0;0;589;520;0;520;6;3;236;11;5;205;28;0;2;0;1;0;14
31;64;Cadreita;1-001 -B;796;0;0;796;718;0;718;6;4;325;28;8;272;51;1;2;0;3;0;18
31;65;Caparroso;1-001 -U;657;0;0;657;475;0;475;4;7;233;25;9;134;28;2;6;3;3;2;19
31;65;Caparroso;2-001 -A;601;0;0;601;489;0;489;8;9;202;30;8;172;28;0;7;0;1;0;24
31;65;Caparroso;2-001 -B;597;0;0;597;489;0;489;6;3;204;26;8;182;29;0;8;0;1;0;22
31;66;Cárcar;1-001 -A;397;0;0;397;316;0;316;4;3;131;17;3;113;26;1;1;1;3;2;11
31;66;Cárcar;1-001 -B;419;0;0;419;349;1;350;3;6;158;13;5;128;16;0;4;0;5;0;12
31;67;Carcastillo;1-001 -A;406;0;0;406;290;0;290;5;4;105;8;7;85;37;1;12;1;4;1;20
31;67;Carcastillo;1-001 -B;340;0;0;340;248;0;248;3;1;89;10;2;87;35;0;7;0;0;0;14
31;67;Carcastillo;1-001 -C;223;0;0;223;159;0;159;2;2;64;5;6;58;10;0;8;0;0;0;4
31;67;Carcastillo;2-001 -A;488;0;0;488;324;0;324;10;2;122;24;3;103;39;0;9;0;2;0;10
31;67;Carcastillo;2-001 -B;432;0;0;432;360;0;360;5;9;141;15;6;129;40;0;6;0;2;0;7
31;68;Cascante;1-001 -A;422;0;0;422;291;0;291;6;2;130;14;2;107;14;0;2;0;2;0;12
31;68;Cascante;1-001 -B;480;0;0;480;353;0;353;6;2;157;9;5;128;21;1;4;2;5;1;12
31;68;Cascante;2-001 -A;407;0;0;407;309;0;309;5;0;128;10;12;112;20;0;5;1;1;0;15
31;68;Cascante;2-001 -B;372;0;0;372;298;0;298;1;4;149;8;6;97;13;0;8;0;1;0;11
31;68;Cascante;3-001 -A;545;0;0;545;400;0;400;3;2;168;8;9;158;21;0;3;1;4;0;23
31;68;Cascante;3-001 -B;573;0;0;573;461;0;461;8;3;201;13;10;184;7;0;10;0;3;0;22
31;69;Cáseda;1-001 -A;432;0;0;432;364;0;364;2;3;163;46;12;78;34;0;0;0;3;0;23
31;69;Cáseda;1-001 -B;395;0;0;395;322;0;322;2;3;140;38;9;74;34;0;1;0;2;0;19
31;70;Castejón;1-001 -A;737;0;0;737;535;1;536;2;10;226;24;70;154;14;0;8;2;2;0;24
31;70;Castejón;1-001 -B;679;0;0;679;503;1;504;2;7;192;17;79;149;18;0;8;7;4;2;19
31;70;Castejón;1-002 -U;622;0;0;622;438;1;439;7;2;197;18;60;112;17;0;9;0;2;0;15
31;70;Castejón;2-001 -U;588;0;0;588;387;1;388;5;0;170;14;33;122;8;0;12;0;2;0;22
31;71;Castillonuevo;1-001 -U;15;0;0;15;15;0;15;0;0;9;1;1;3;0;0;0;0;0;0;1
31;193;Cendea de Olza / Oltza Zendea;1-001 -A;316;0;0;316;255;0;255;1;2;64;73;7;28;59;0;2;3;1;0;15
31;193;Cendea de Olza / Oltza Zendea;1-001 -B;545;0;0;545;417;0;417;1;3;128;90;10;67;84;2;5;2;4;0;21
31;193;Cendea de Olza / Oltza Zendea;1-001 -C;577;0;0;577;406;0;406;2;4;119;88;12;63;70;0;11;3;5;0;29
31;72;Cintruénigo;1-001 -A;607;0;0;607;403;0;403;4;0;182;10;8;166;10;0;9;1;2;1;10
31;72;Cintruénigo;1-001 -B;530;0;0;530;359;0;359;0;2;162;9;8;148;7;0;12;1;2;0;8
31;72;Cintruénigo;2-001 -A;587;0;0;587;428;0;428;3;2;178;9;3;189;20;0;8;1;2;0;14
31;72;Cintruénigo;2-001 -B;686;0;0;686;537;0;537;2;5;271;14;2;196;19;0;8;2;0;0;18
31;72;Cintruénigo;2-001 -C;576;0;0;576;422;0;422;1;5;176;10;4;170;20;1;19;1;1;2;12
31;72;Cintruénigo;2-002 -A;491;0;0;491;353;0;353;3;1;179;3;3;129;11;0;5;1;0;1;17
31;72;Cintruénigo;2-002 -B;443;0;0;443;307;0;307;2;1;167;7;3;97;8;0;10;0;1;0;11
31;72;Cintruénigo;2-003 -A;662;0;0;662;508;0;508;4;0;256;5;4;196;15;0;10;3;3;0;12
31;72;Cintruénigo;2-003 -B;730;0;0;730;534;0;534;1;7;253;5;10;211;10;0;16;1;2;0;18
31;74;Cirauqui / Zirauki;1-001 -U;390;0;0;390;294;0;294;2;4;66;102;7;40;58;0;0;0;0;0;15
31;75;Ciriza / Ziritza;1-001 -U;117;0;0;117;73;0;73;0;0;23;15;1;4;17;1;3;1;1;0;7
31;76;Cizur;1-001 -A;327;0;0;327;256;0;256;3;2;89;50;9;41;46;0;1;0;3;0;12
31;76;Cizur;1-001 -B;270;0;0;270;207;0;207;1;1;72;38;5;27;45;1;4;0;4;2;7
31;76;Cizur;1-001 -C;399;0;0;399;287;0;287;2;8;134;32;7;37;42;0;13;1;1;0;10
31;76;Cizur;1-002 -A;501;0;0;501;416;0;416;2;1;280;14;3;28;44;7;25;2;0;0;10
31;76;Cizur;1-002 -B;518;0;0;518;427;0;427;0;2;295;13;2;35;49;0;13;2;2;1;13
31;76;Cizur;1-002 -C;513;0;0;513;420;0;420;1;6;292;18;1;38;48;0;8;2;0;1;5
31;77;Corella;1-001 -A;638;0;0;638;469;1;470;6;2;250;11;3;133;33;0;6;2;2;1;21
31;77;Corella;1-001 -B;673;0;0;673;505;0;505;4;3;277;13;10;148;25;0;9;1;4;0;11
31;77;Corella;1-002 -A;603;0;0;603;459;1;460;1;2;219;7;7;164;28;0;7;2;3;1;19
31;77;Corella;1-002 -B;552;0;0;552;435;0;435;1;2;227;12;4;155;12;0;4;0;0;1;17
31;77;Corella;1-002 -C;783;0;0;783;584;0;584;1;4;300;10;15;197;12;0;10;1;1;0;33
31;77;Corella;2-001 -U;679;0;0;679;485;0;485;3;4;229;8;10;157;27;0;12;1;2;0;32
31;77;Corella;2-002 -A;721;0;0;721;510;1;511;7;3;301;13;7;121;21;0;11;1;0;1;25
31;77;Corella;2-002 -B;769;0;0;769;560;0;560;5;6;300;8;12;173;17;0;12;3;0;0;24
31;78;Cortes;1-001 -A;411;0;0;411;313;0;313;0;6;135;18;3;112;19;0;2;2;4;1;11
31;78;Cortes;1-001 -B;441;0;0;441;333;2;335;2;2;151;12;3;129;19;0;4;1;1;0;11
31;78;Cortes;2-001 -A;503;0;0;503;395;0;395;2;8;195;22;3;126;21;0;3;1;1;0;13
31;78;Cortes;2-001 -B;537;0;0;537;421;0;421;5;3;214;14;9;129;20;0;6;2;3;0;16
31;78;Cortes;2-001 -C;519;0;0;519;405;0;405;4;3;149;20;4;174;20;0;10;2;1;1;17
31;79;Desojo;1-001 -U;68;0;0;68;57;0;57;0;0;25;1;2;12;9;0;0;1;0;0;7
31;80;Dicastillo;1-001 -U;491;0;0;491;389;0;389;1;3;102;70;17;89;72;0;3;4;2;0;26
31;81;Donamaria;1-001 -U;335;0;0;335;294;0;294;4;4;42;76;4;11;145;0;0;2;0;2;4
31;221;Doneztebe / Santesteban;1-001 -A;585;0;0;585;429;0;429;8;5;93;116;6;26;167;0;1;1;1;0;5
31;221;Doneztebe / Santesteban;1-001 -B;649;0;0;649;482;0;482;8;6;100;150;6;39;162;0;0;0;0;1;10
31;83;Echarri / Etxarri;1-001 -U;48;0;0;48;37;0;37;0;0;11;13;0;3;8;0;0;0;0;0;2
31;61;El Busto;1-001 -U;48;0;0;48;45;0;45;0;0;30;1;0;10;1;0;0;1;0;1;1
31;87;Elgorriaga;1-001 -U;181;0;0;181;130;0;130;1;1;14;55;0;7;48;0;1;0;0;0;3
31;89;Enériz / Eneritz;1-001 -U;233;0;0;233;162;0;162;0;0;83;12;3;29;27;0;0;0;3;0;5
31;90;Eratsun;1-001 -U;141;0;0;141;78;0;78;2;0;8;17;1;3;46;0;0;0;0;0;1
31;91;Ergoiena;1-001 -U;327;0;0;327;225;0;225;1;4;18;94;0;16;90;0;0;0;0;0;2
31;92;Erro;1-001 -A;274;0;0;274;204;0;204;1;0;70;34;5;21;67;0;1;2;0;0;3
31;92;Erro;1-001 -B;410;0;0;410;341;0;341;4;4;58;110;8;31;115;0;0;0;0;0;11
31;94;Eslava;1-001 -U;105;0;0;105;73;0;73;1;0;35;5;0;19;10;0;0;1;0;1;1
31;95;Esparza de Salazar / Espartza Zaraitzu;1-001 -U;72;0;0;72;65;0;65;0;2;9;30;0;12;9;1;0;1;0;1;0
31;96;Espronceda;1-001 -U;98;0;0;98;88;0;88;1;2;34;16;1;20;6;0;0;2;1;3;2
31;97;Estella-Lizarra;1-001 -U;762;0;0;762;491;0;491;4;4;158;89;18;111;73;0;3;2;2;0;27
31;97;Estella-Lizarra;1-002 -A;640;0;0;640;406;0;406;2;3;146;64;12;90;62;0;2;2;1;0;22
31;97;Estella-Lizarra;1-002 -B;655;0;0;655;397;0;397;2;2;127;65;8;102;63;0;2;2;2;0;22
31;97;Estella-Lizarra;2-001 -U;748;0;0;748;416;0;416;5;4;132;98;11;81;57;0;1;3;1;0;23
31;97;Estella-Lizarra;2-002 -A;616;0;0;616;430;0;430;3;3;170;90;12;66;62;0;2;3;4;0;15
31;97;Estella-Lizarra;2-002 -B;650;0;0;650;454;0;454;3;4;194;81;12;74;62;0;6;2;2;0;14
31;97;Estella-Lizarra;2-003 -A;393;0;0;393;238;0;238;2;0;86;52;6;34;44;0;2;1;0;0;11
31;97;Estella-Lizarra;2-003 -B;399;0;0;399;245;0;245;1;3;81;52;5;40;46;0;4;0;1;0;12
31;97;Estella-Lizarra;2-004 -A;526;0;0;526;378;0;378;2;5;135;73;13;68;63;0;3;1;2;0;13
31;97;Estella-Lizarra;2-004 -B;618;0;0;618;404;0;404;3;4;120;63;14;84;73;0;5;3;1;1;33
31;97;Estella-Lizarra;2-004 -C;509;0;0;509;346;0;346;2;1;124;63;10;65;61;0;2;0;0;0;17
31;97;Estella-Lizarra;2-005 -A;464;0;0;464;310;0;310;2;0;132;46;10;56;50;0;4;1;0;1;8
31;97;Estella-Lizarra;2-005 -B;449;0;0;449;317;0;317;0;1;139;59;8;46;49;0;4;1;2;0;8
31;97;Estella-Lizarra;2-006 -A;588;0;0;588;461;0;461;2;5;239;44;4;78;70;2;3;2;0;0;12
31;97;Estella-Lizarra;2-006 -B;627;0;0;627;467;0;467;2;2;239;41;9;77;74;0;4;3;1;2;13
31;97;Estella-Lizarra;2-007 -U;717;0;0;717;506;0;506;3;5;168;110;10;83;105;0;3;2;1;0;16
31;97;Estella-Lizarra;3-001 -A;570;0;0;570;411;0;411;1;1;127;89;9;74;78;0;3;1;1;0;27
31;97;Estella-Lizarra;3-001 -B;623;0;0;623;453;0;453;0;4;174;67;11;78;71;0;8;2;1;0;37
31;98;Esteribar;1-001 -A;381;0;0;381;299;0;299;0;6;80;91;6;41;49;0;2;3;1;0;20
31;98;Esteribar;1-001 -B;459;0;0;459;350;0;350;1;4;111;76;4;50;84;0;5;2;1;1;11
31;98;Esteribar;1-001 -C;338;0;0;338;274;0;274;1;4;56;59;5;24;100;0;2;5;1;2;15
31;98;Esteribar;1-001 -D;789;0;0;789;619;0;619;3;3;261;72;20;72;128;1;8;7;5;1;38
31;99;Etayo;1-001 -U;48;0;0;48;40;0;40;0;0;14;5;0;10;9;1;1;0;0;0;0
31;82;Etxalar;1-001 -U;620;0;0;620;481;0;481;2;10;62;167;5;23;196;0;1;0;0;0;15
31;84;Etxarri Aranatz;1-001 -A;542;0;0;542;401;0;401;6;2;45;197;8;11;122;0;1;0;1;1;7
31;84;Etxarri Aranatz;1-001 -B;457;0;0;457;322;0;322;1;1;45;133;3;11;120;0;0;0;1;0;7
31;84;Etxarri Aranatz;1-001 -C;33;0;0;33;28;0;28;0;0;0;22;1;0;5;0;0;0;0;0;0
31;84;Etxarri Aranatz;2-001 -A;515;0;0;515;374;0;374;1;4;35;185;4;9;125;0;1;0;0;0;10
31;84;Etxarri Aranatz;2-001 -B;396;1;0;397;288;0;288;3;2;22;154;3;8;84;0;0;1;1;0;10
31;85;Etxauri;1-001 -U;498;0;0;498;385;0;385;5;5;33;147;12;48;95;0;2;0;2;0;36
31;100;Eulate;1-001 -U;255;0;0;255;163;0;163;1;1;69;24;2;21;38;0;1;1;0;0;5
31;101;Ezcabarte;1-001 -A;839;0;0;839;589;0;589;0;2;206;133;9;80;104;0;18;4;5;0;28
31;101;Ezcabarte;1-001 -B;569;0;0;569;441;0;441;0;0;155;126;9;32;71;1;2;0;5;0;40
31;93;Ezcároz / Ezkaroze;1-001 -U;274;0;0;274;212;0;212;1;3;38;73;0;41;47;0;0;2;0;0;7
31;102;Ezkurra;1-001 -U;137;0;0;137;68;0;68;0;1;8;25;0;7;24;1;0;2;0;0;0
31;103;Ezprogui;1-001 -U;40;0;0;40;34;0;34;0;0;23;3;0;2;1;0;0;0;1;0;4
31;104;Falces;1-001 -A;490;0;0;490;400;0;400;8;2;116;17;7;153;47;1;5;1;1;0;42
31;104;Falces;1-001 -B;445;0;0;445;352;0;352;8;2;124;16;4;126;29;0;3;2;2;0;36
31;104;Falces;2-001 -A;439;0;0;439;298;0;298;4;2;86;27;6;117;25;0;2;0;0;0;29
31;104;Falces;2-001 -B;375;0;0;375;268;0;268;1;0;70;24;3;116;27;0;1;0;0;0;26
31;105;Fitero;1-001 -U;625;0;0;625;513;0;513;6;6;285;9;3;160;25;0;10;0;1;1;7
31;105;Fitero;2-001 -A;423;0;0;423;357;0;357;4;4;187;4;1;118;18;1;11;0;0;0;9
31;105;Fitero;2-001 -B;428;0;0;428;358;0;358;3;4;196;10;0;113;13;0;11;0;1;0;7
31;106;Fontellas;1-001 -U;712;0;0;712;583;0;583;3;6;281;15;17;223;12;0;5;3;1;0;17
31;107;Funes;1-001 -A;444;0;0;444;295;0;295;3;4;193;2;3;66;11;0;4;1;1;0;7
31;107;Funes;1-001 -B;384;0;0;384;279;0;279;2;1;181;6;4;57;9;0;11;1;2;0;5
31;107;Funes;2-001 -A;432;0;0;432;330;0;330;6;3;241;1;2;47;15;0;11;1;0;0;3
31;107;Funes;2-001 -B;416;0;0;416;318;0;318;8;6;226;6;2;49;6;0;11;0;0;1;3
31;108;Fustiñana;1-001 -A;519;0;0;519;416;0;416;4;7;198;13;6;146;21;1;2;0;2;0;16
31;108;Fustiñana;1-001 -B;453;0;0;453;369;1;370;3;7;190;6;6;124;14;0;3;2;1;1;13
31;108;Fustiñana;2-001 -A;486;0;0;486;396;0;396;1;1;196;16;9;144;24;1;2;0;0;0;2
31;108;Fustiñana;2-001 -B;372;0;0;372;298;1;299;2;1;151;6;7;113;12;0;3;0;0;0;4
31;109;Galar;1-001 -A;599;0;0;599;466;0;466;3;3;124;102;13;56;120;1;10;2;3;0;29
31;109;Galar;1-001 -B;540;0;0;540;409;0;409;2;5;166;61;15;79;55;0;12;3;0;0;11
31;109;Galar;1-001 -C;520;0;0;520;374;0;374;1;4;167;48;13;53;60;0;2;0;2;2;22
31;110;Gallipienzo / Galipentzu;1-001 -U;83;0;0;83;64;0;64;0;3;16;7;3;20;10;0;1;0;1;0;3
31;111;Gallués / Galoze;1-001 -U;91;1;0;92;81;0;81;0;2;13;15;0;8;26;0;2;0;5;1;9
31;112;Garaioa;1-001 -U;91;0;0;91;72;0;72;0;0;15;15;2;7;30;0;0;0;0;0;3
31;113;Garde;1-001 -U;126;0;0;126;80;0;80;0;1;26;8;1;23;20;0;0;0;0;0;1
31;114;Garínoain;1-001 -U;376;0;0;376;274;0;274;2;9;74;45;14;54;47;0;3;1;4;0;21
31;115;Garralda;1-001 -U;158;0;0;158;114;0;114;0;2;17;34;2;9;46;0;0;0;0;0;4
31;116;Genevilla;1-001 -U;58;0;0;58;47;0;47;0;10;23;4;0;3;4;0;1;0;1;0;1
31;117;Goizueta;1-001 -U;587;0;0;587;436;0;436;5;3;11;310;1;5;95;0;1;0;0;0;5
31;118;Goñi;1-001 -U;158;0;0;158;114;0;114;3;1;25;12;3;17;46;0;0;0;0;0;7
31;119;Güesa / Gorza;1-001 -U;36;0;0;36;26;0;26;0;1;7;1;1;0;14;0;0;0;0;0;2
31;120;Guesálaz / Gesalatz;1-001 -U;382;0;0;382;282;0;282;0;3;85;71;5;38;67;1;1;0;0;0;11
31;121;Guirguillano;1-001 -U;65;0;0;65;49;0;49;0;1;19;8;1;9;6;0;1;0;1;1;2
31;256;Hiriberri / Villanueva de Aezkoa;1-001 -U;96;0;0;96;65;0;65;0;0;4;37;1;0;23;0;0;0;0;0;0
31;122;Huarte / Uharte;1-001 -A;489;0;0;489;342;0;342;3;0;66;89;11;42;112;2;5;1;2;0;9
31;122;Huarte / Uharte;1-001 -B;522;0;0;522;379;0;379;4;1;90;102;9;57;93;0;3;3;1;2;14
31;122;Huarte / Uharte;1-002 -A;779;0;0;779;587;0;587;2;5;147;122;14;100;158;0;3;5;9;2;20
31;122;Huarte / Uharte;1-002 -B;777;0;0;777;558;0;558;0;7;162;111;11;87;137;1;3;5;1;3;30
31;122;Huarte / Uharte;1-003 -A;755;0;0;755;574;0;574;1;3;142;128;10;91;158;1;3;4;4;2;27
31;122;Huarte / Uharte;1-003 -B;743;0;0;743;555;0;555;4;3;141;107;13;91;158;1;4;3;5;2;23
31;122;Huarte / Uharte;1-004 -A;443;0;0;443;343;0;343;0;2;130;58;11;52;77;0;3;1;3;0;6
31;122;Huarte / Uharte;1-004 -B;436;0;0;436;314;0;314;3;0;139;43;10;56;45;1;1;1;2;0;13
31;124;Ibargoiti;1-001 -U;206;0;0;206;160;0;160;0;1;83;18;1;14;28;1;4;0;3;0;7
31;259;Igantzi;1-001 -U;476;0;0;476;324;0;324;2;0;26;114;0;27;140;0;1;0;0;0;14
31;125;Igúzquiza;1-001 -U;275;0;0;275;185;0;185;3;0;72;32;8;26;26;0;2;0;1;1;15
31;126;Imotz;1-001 -U;351;0;0;351;256;0;256;1;2;39;101;6;17;82;0;0;0;0;0;8
31;127;Irañeta;1-001 -U;131;0;0;131;95;0;95;1;0;35;24;3;3;22;0;3;1;0;0;3
31;904;Irurtzun;1-001 -A;798;0;0;798;538;0;538;2;7;107;185;9;70;140;0;2;0;4;0;12
31;904;Irurtzun;1-001 -B;764;0;0;764;496;0;496;3;6;121;145;6;82;103;1;2;1;0;2;24
31;128;Isaba / Izaba;1-001 -U;347;0;0;347;256;0;256;1;5;68;68;18;36;45;0;0;0;0;1;14
31;129;Ituren;1-001 -U;383;0;0;383;268;0;268;1;0;18;129;0;19;95;0;1;0;0;0;5
31;130;Iturmendi;1-001 -U;321;0;0;321;211;0;211;0;2;47;62;7;22;58;0;0;0;0;0;13
31;131;Iza / Itza;1-001 -A;417;0;0;417;315;0;315;3;6;94;49;3;37;90;0;6;3;2;0;22
31;131;Iza / Itza;1-001 -B;494;0;0;494;381;0;381;2;1;201;50;7;43;57;0;5;4;0;0;11
31;132;Izagaondoa;1-001 -U;148;0;0;148;115;0;115;0;1;57;31;1;9;14;0;1;0;0;0;1
31;133;Izalzu / Itzaltzu;1-001 -U;35;0;0;35;28;0;28;2;0;2;15;1;3;5;0;0;0;0;0;0
31;134;Jaurrieta;1-001 -U;174;0;0;174;133;0;133;3;1;39;26;1;19;38;0;3;0;2;0;1
31;135;Javier;1-001 -U;112;0;0;112;76;0;76;3;2;45;0;2;14;7;0;2;0;0;0;1
31;136;Juslapeña;1-001 -U;454;0;0;454;338;0;338;1;3;69;104;11;42;72;1;7;3;3;0;22
31;138;Lakuntza;1-001 -A;505;0;0;505;327;0;327;2;2;29;142;6;27;102;0;0;1;2;1;13
31;138;Lakuntza;1-001 -B;457;0;0;457;300;0;300;1;1;29;127;3;25;104;1;0;3;0;0;6
31;139;Lana;1-001 -U;154;0;0;154;106;0;106;0;4;38;18;5;15;17;0;0;0;1;0;8
31;140;Lantz;1-001 -U;112;0;0;112;83;0;83;1;1;25;13;1;11;29;0;0;0;0;0;2
31;141;Lapoblación;1-001 -U;107;0;0;107;83;0;83;2;4;34;0;1;8;14;0;12;0;2;0;6
31;142;Larraga;1-001 -A;748;0;0;748;549;0;549;5;5;230;86;11;141;37;0;5;1;1;2;25
31;142;Larraga;1-001 -B;642;0;0;642;511;0;511;10;6;213;74;6;134;37;1;6;1;4;1;18
31;143;Larraona;1-001 -U;93;0;0;93;53;0;53;2;0;21;7;0;9;12;0;1;0;0;1;0
31;144;Larraun;1-001 -A;254;0;0;254;187;0;187;0;2;29;68;3;14;67;0;1;0;0;0;3
31;144;Larraun;1-001 -B;304;0;0;304;207;0;207;2;1;25;86;2;6;76;0;0;0;2;0;7
31;144;Larraun;1-001 -C;204;0;0;204;145;0;145;0;3;24;75;0;12;27;1;0;1;0;0;2
31;145;Lazagurría;1-001 -U;161;0;0;161;123;0;123;0;2;83;0;4;21;12;0;0;0;0;0;1
31;146;Leache / Leatxe;1-001 -U;29;0;0;29;25;0;25;0;1;14;4;1;2;2;0;0;1;0;0;0
31;147;Legarda;1-001 -U;106;0;0;106;87;0;87;0;3;36;10;1;11;17;0;1;2;1;0;5
31;148;Legaria;1-001 -U;92;0;0;92;69;0;69;2;3;14;7;1;26;11;0;1;0;0;0;4
31;149;Leitza;1-001 -A;566;0;0;566;445;0;445;3;4;40;254;4;19;118;0;1;0;0;0;2
31;149;Leitza;1-001 -B;590;0;0;590;458;0;458;4;0;56;233;9;13;136;0;4;0;0;0;3
31;149;Leitza;1-002 -A;540;0;0;540;400;0;400;3;0;36;230;0;10;116;0;0;0;0;0;5
31;149;Leitza;1-002 -B;577;0;0;577;413;0;413;4;0;50;222;2;14;118;0;1;0;1;1;0
31;908;Lekunberri;1-001 -A;626;0;0;626;521;0;521;3;5;65;143;11;38;234;1;2;1;2;0;16
31;908;Lekunberri;1-001 -B;440;0;0;440;346;0;346;2;5;45;101;5;29;137;0;4;3;0;1;14
31;150;Leoz / Leotz;1-001 -U;202;0;0;202;133;0;133;1;2;26;47;6;13;22;0;1;0;1;0;14
31;151;Lerga;1-001 -U;56;0;0;56;44;0;44;0;0;15;4;0;7;14;0;0;0;1;0;3
31;152;Lerín;1-001 -U;563;0;0;563;424;0;424;1;6;198;24;17;99;49;0;3;0;5;1;21
