Codcir;Codmun;Municipio;Mesa;Censo;Certif. Alta;Certif. Correc.;Censo Total;Votos Electores;Votos Interventores;Votos Totales;Votos Nulos;Votos Blancos;NA+;EH Bildu;I-E (n);PSN-PSOE;GBAI;SAIN;VOX;EQUO;RCN-NOK;Ln;PODEMOS
31;152;Lerín;2-001 -U;706;0;0;706;521;0;521;7;10;206;32;21;128;71;0;2;0;3;2;39
31;153;Lesaka;1-001 -A;390;0;0;390;298;0;298;2;1;23;102;6;13;139;0;3;0;0;0;9
31;153;Lesaka;1-001 -B;444;0;0;444;327;0;327;0;1;21;115;2;13;148;0;3;0;1;0;23
31;153;Lesaka;2-001 -A;649;0;0;649;504;0;504;2;4;38;168;10;21;247;0;1;1;1;0;11
31;153;Lesaka;2-001 -B;694;0;0;694;525;0;525;2;4;51;191;2;31;232;0;2;0;0;0;10
31;154;Lezaun;1-001 -U;213;0;0;213;120;0;120;1;6;24;36;5;4;41;0;0;0;0;0;3
31;155;Liédena;1-001 -U;240;0;0;240;185;0;185;1;1;69;15;2;62;17;0;1;0;1;0;16
31;156;Lizoáin-Arriasgoiti;1-001 -U;239;0;0;239;213;0;213;0;1;41;63;5;29;56;0;5;1;3;0;9
31;157;Lodosa;1-001 -A;678;0;0;678;445;0;445;1;8;182;18;7;105;91;0;8;0;1;1;23
31;157;Lodosa;1-001 -B;534;0;0;534;363;1;364;0;6;135;24;5;102;69;0;5;1;0;0;17
31;157;Lodosa;1-002 -A;558;0;0;558;421;1;422;4;4;208;16;7;99;63;0;6;3;1;0;11
31;157;Lodosa;1-002 -B;542;0;0;542;397;0;397;3;7;159;24;12;95;77;0;4;4;1;0;11
31;157;Lodosa;2-001 -A;596;0;0;596;390;0;390;1;9;161;17;11;98;78;0;2;1;0;0;12
31;157;Lodosa;2-001 -B;565;0;0;565;419;0;419;3;7;149;31;20;107;89;0;2;1;1;0;9
31;158;Lónguida / Longida;1-001 -U;250;0;0;250;172;0;172;1;3;55;54;5;10;30;0;1;0;1;0;12
31;29;Los Arcos;1-001 -A;499;0;0;499;377;1;378;4;3;152;36;13;87;55;0;1;3;3;0;21
31;29;Los Arcos;1-001 -B;416;0;0;416;312;0;312;4;3;143;20;5;69;45;0;3;1;1;0;18
31;159;Lumbier;1-001 -A;574;0;0;574;493;0;493;5;4;182;107;16;39;112;0;5;0;3;2;18
31;159;Lumbier;1-001 -B;530;0;0;530;439;0;439;6;3;168;89;21;39;96;1;0;0;1;0;15
31;160;Luquin;1-001 -U;106;0;0;106;81;0;81;1;1;30;12;3;9;15;0;2;0;0;0;8
31;248;Luzaide / Valcarlos;1-001 -U;271;0;0;271;148;0;148;4;2;37;36;5;24;36;0;1;0;0;0;3
31;161;Mañeru;1-001 -U;344;0;0;344;266;0;266;3;4;56;53;7;57;63;0;0;1;0;2;20
31;162;Marañón;1-001 -U;48;0;0;48;30;0;30;2;0;7;3;0;11;5;0;1;0;0;1;0
31;163;Marcilla;1-001 -U;764;0;0;764;566;0;566;7;5;272;9;12;184;38;1;5;4;0;2;27
31;163;Marcilla;2-001 -A;603;0;0;603;463;0;463;3;3;223;6;5;167;22;0;9;4;2;0;19
31;163;Marcilla;2-001 -B;627;0;0;627;489;0;489;6;2;225;15;3;175;29;1;5;0;3;1;24
31;164;Mélida;1-001 -U;547;0;0;547;436;0;436;6;3;203;0;10;164;20;0;10;1;1;0;18
31;165;Mendavia;1-001 -A;462;0;0;462;334;0;334;3;6;124;15;12;131;20;0;10;0;0;0;13
31;165;Mendavia;1-001 -B;659;0;0;659;482;0;482;2;5;184;24;21;180;22;0;8;4;2;1;29
31;165;Mendavia;2-001 -A;554;0;0;554;432;0;432;1;4;175;21;18;146;34;0;11;1;0;1;20
31;165;Mendavia;2-001 -B;528;0;0;528;373;0;373;3;2;174;19;10;122;25;1;6;2;2;0;7
31;165;Mendavia;2-001 -C;557;0;0;557;435;0;435;4;0;176;13;14;176;26;1;10;0;0;0;14
31;166;Mendaza;1-001 -U;247;1;0;248;186;0;186;0;2;105;15;4;30;27;0;2;0;0;0;1
31;167;Mendigorría;1-001 -A;400;0;0;400;297;0;297;6;1;102;64;3;45;53;0;3;0;2;0;18
31;167;Mendigorría;1-001 -B;424;0;0;424;331;0;331;6;8;129;55;10;70;37;0;1;1;0;0;14
31;168;Metauten;1-001 -U;241;0;0;241;196;0;196;2;2;93;34;1;21;35;0;3;0;0;1;4
31;169;Milagro;1-001 -A;395;0;0;395;281;0;281;3;0;134;3;8;114;10;0;2;0;0;0;7
31;169;Milagro;1-001 -B;365;0;0;365;248;0;248;0;3;134;3;5;92;6;0;2;0;0;0;3
31;169;Milagro;2-001 -A;496;0;0;496;403;0;403;3;8;143;5;12;196;22;0;5;0;1;1;7
31;169;Milagro;2-001 -B;515;0;0;515;407;0;407;3;4;193;4;12;159;11;0;11;0;0;0;10
31;169;Milagro;2-001 -C;431;0;0;431;345;0;345;5;5;152;3;5;148;13;0;3;0;0;0;11
31;170;Mirafuentes;1-001 -U;45;0;0;45;35;0;35;2;2;5;12;0;4;7;0;0;1;1;0;1
31;171;Miranda de Arga;1-001 -U;667;0;0;667;538;0;538;4;7;135;38;17;198;90;0;7;2;5;1;34
31;172;Monreal / Elo;1-001 -U;366;0;0;366;304;0;304;7;3;130;39;11;43;40;0;3;5;5;0;18
31;173;Monteagudo;1-001 -A;336;0;0;336;297;0;297;4;0;158;2;1;115;7;0;3;0;0;0;7
31;173;Monteagudo;1-001 -B;505;0;0;505;450;0;450;2;4;222;6;6;189;13;0;5;0;0;0;3
31;174;Morentin;1-001 -U;106;0;0;106;68;0;68;0;1;27;14;0;10;6;0;0;3;1;1;5
31;175;Mues;1-001 -U;65;0;0;65;45;0;45;0;0;19;2;2;8;9;0;0;0;0;1;4
31;176;Murchante;1-001 -A;621;0;0;621;448;0;448;10;5;182;13;8;174;25;0;5;0;1;0;25
31;176;Murchante;1-001 -B;591;0;0;591;436;0;436;0;16;169;9;10;186;13;1;7;0;2;0;23
31;176;Murchante;1-001 -C;550;0;0;550;409;0;409;3;3;167;5;6;177;21;0;7;3;4;0;13
31;176;Murchante;2-001 -A;616;0;0;616;429;0;429;3;5;186;15;7;162;21;0;9;0;3;0;18
31;176;Murchante;2-001 -B;549;0;0;549;367;0;367;6;4;156;4;6;155;6;0;9;1;3;0;17
31;177;Murieta;1-001 -U;249;0;0;249;152;0;152;2;1;49;21;2;33;34;0;1;3;0;0;6
31;178;Murillo el Cuende;1-001 -U;473;0;0;473;365;0;365;5;12;116;5;1;150;23;0;16;0;1;2;34
31;179;Murillo el Fruto;1-001 -U;483;0;0;483;386;0;386;6;11;166;14;3;133;28;0;2;1;3;0;19
31;180;Muruzábal;1-001 -U;199;0;0;199;139;0;139;0;1;55;18;10;16;28;2;0;1;1;0;7
31;181;Navascués / Nabaskoze;1-001 -U;134;0;0;134;98;0;98;2;1;34;34;0;10;14;0;1;0;0;0;2
31;182;Nazar;1-001 -U;30;0;0;30;28;0;28;0;2;13;4;0;1;7;0;0;0;0;0;1
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-001 -A;771;0;0;771;550;0;550;3;2;270;49;9;94;80;1;9;3;4;0;26
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-001 -B;748;0;0;748;507;0;507;3;1;217;39;14;107;77;1;10;4;3;2;29
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-002 -A;484;0;0;484;344;0;344;2;1;137;37;9;80;51;0;6;1;1;0;19
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-002 -B;541;0;0;541;370;0;370;4;1;149;30;6;76;71;0;5;1;2;1;24
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-002 -C;565;0;0;565;389;0;389;2;5;158;36;8;92;50;0;8;3;0;2;25
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-003 -A;492;0;0;492;352;0;352;2;1;143;40;7;46;77;0;5;8;2;1;20
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-003 -B;474;0;0;474;330;0;330;0;5;151;35;6;62;43;2;3;1;3;2;17
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-004 -A;501;0;0;501;321;0;321;3;3;125;26;12;74;43;0;6;3;3;0;23
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-004 -B;548;0;0;548;352;0;352;2;1;139;28;10;76;59;0;4;4;3;1;25
31;88;Noáin (Valle de Elorz) / Noain (Elortzibar);1-004 -C;548;0;0;548;346;0;346;1;1;107;30;18;84;61;1;11;3;3;0;26
31;183;Obanos;1-001 -U;713;0;0;713;564;0;564;12;7;233;66;14;65;131;0;7;1;4;0;24
31;185;Ochagavía / Otsagabia;1-001 -U;467;0;0;467;371;0;371;8;7;122;106;2;28;86;0;2;1;0;3;6
31;184;Oco;1-001 -U;66;0;0;66;44;0;44;0;1;17;18;0;1;7;0;0;0;0;0;0
31;186;Odieta;1-001 -U;286;0;0;286;215;0;215;2;1;58;72;8;14;47;1;3;0;0;2;7
31;187;Oiz;1-001 -U;101;0;0;101;60;0;60;2;0;3;17;0;4;31;0;1;0;0;0;2
31;188;Olaibar;1-001 -U;296;0;0;296;187;0;187;1;1;58;39;7;18;52;1;4;1;0;0;5
31;189;Olazti / Olazagutía;1-001 -A;584;0;0;584;381;0;381;7;2;47;148;10;42;105;0;3;2;0;0;15
31;189;Olazti / Olazagutía;1-001 -B;542;0;0;542;336;0;336;4;5;37;126;4;59;83;0;4;0;1;1;12
31;190;Olejua;1-001 -U;44;0;0;44;39;0;39;0;0;17;8;2;6;5;0;0;0;0;0;1
31;191;Olite / Erriberri;1-001 -A;713;0;0;713;560;0;560;5;3;210;42;15;167;74;0;9;2;1;3;29
31;191;Olite / Erriberri;1-001 -B;749;0;0;749;555;0;555;6;9;202;33;18;158;79;1;14;3;1;0;31
31;191;Olite / Erriberri;2-001 -A;757;0;0;757;571;0;571;7;5;223;38;16;138;97;1;5;1;1;0;39
31;191;Olite / Erriberri;2-001 -B;805;0;0;805;589;0;589;5;5;215;35;21;160;98;1;5;3;2;0;39
31;192;Olóriz / Oloritz;1-001 -U;158;0;0;158;121;0;121;1;1;39;18;4;13;23;0;0;3;1;0;18
31;195;Orbaizeta;1-001 -U;171;0;0;171;122;0;122;0;0;15;55;1;7;38;0;1;0;0;0;5
31;196;Orbara;1-001 -U;31;0;0;31;28;0;28;0;0;10;8;1;4;4;0;0;0;0;0;1
31;197;Orísoain;1-001 -U;67;0;0;67;53;0;53;1;0;13;4;3;20;5;0;0;0;0;0;7
31;906;Orkoien;1-001 -A;677;0;0;677;426;0;426;3;5;123;70;15;98;57;1;13;2;4;1;34
31;906;Orkoien;1-001 -B;547;0;0;547;364;0;364;3;7;110;46;19;92;43;1;4;3;3;2;31
31;906;Orkoien;1-002 -A;679;0;0;679;533;0;533;3;6;168;95;16;82;108;0;14;1;2;0;38
31;906;Orkoien;1-002 -B;785;0;0;785;589;0;589;3;7;202;79;22;109;100;1;14;5;1;1;45
31;198;Oronz / Orontze;1-001 -U;37;0;0;37;30;0;30;0;1;4;16;2;0;5;0;0;0;0;0;2
31;199;Oroz-Betelu / Orotz-Betelu;1-001 -U;140;0;0;140;96;0;96;3;1;22;27;0;8;31;0;0;0;1;0;3
31;211;Orreaga / Roncesvalles;1-001 -U;17;0;0;17;15;0;15;0;1;10;0;0;1;2;0;0;0;0;0;1
31;200;Oteiza;1-001 -U;742;0;0;742;568;0;568;7;10;144;129;19;145;87;0;1;1;3;0;22
31;201;Pamplona / Iruña;1-001 -U;665;0;0;665;489;0;489;1;3;78;198;16;30;123;0;3;3;2;0;32
31;201;Pamplona / Iruña;1-003 -A;635;0;0;635;461;0;461;0;2;118;144;21;42;100;2;8;2;1;1;20
31;201;Pamplona / Iruña;1-003 -B;593;0;0;593;457;0;457;3;0;88;165;24;36;103;0;4;3;1;2;28
31;201;Pamplona / Iruña;1-004 -U;717;0;0;717;508;0;508;0;1;84;152;27;73;130;0;4;1;0;1;35
31;201;Pamplona / Iruña;1-005 -A;369;0;0;369;273;0;273;3;2;41;78;19;27;77;0;2;4;2;1;17
31;201;Pamplona / Iruña;1-005 -B;403;0;0;403;289;0;289;2;0;43;86;18;43;59;0;1;4;1;0;32
31;201;Pamplona / Iruña;1-006 -U;681;0;0;681;509;0;509;0;4;175;87;16;49;146;3;7;2;0;2;18
31;201;Pamplona / Iruña;1-007 -U;558;0;0;558;424;0;424;0;0;128;101;14;54;88;0;3;2;4;0;30
31;201;Pamplona / Iruña;1-008 -U;597;0;0;597;430;0;430;0;4;158;85;20;48;87;0;7;7;1;0;13
31;201;Pamplona / Iruña;1-009 -U;693;0;0;693;514;0;514;5;2;139;144;17;60;119;2;7;2;0;0;17
31;201;Pamplona / Iruña;1-010 -U;756;0;0;756;571;0;571;4;7;146;149;21;58;124;1;7;7;5;0;35
31;201;Pamplona / Iruña;1-011 -U;625;0;0;625;453;0;453;0;4;65;180;25;58;87;1;0;6;0;1;26
31;201;Pamplona / Iruña;1-012 -U;538;0;0;538;340;0;340;1;2;39;137;15;44;72;0;2;3;2;0;23
31;201;Pamplona / Iruña;1-013 -A;381;0;0;381;272;0;272;1;2;39;87;11;32;76;0;2;3;1;0;18
31;201;Pamplona / Iruña;1-013 -B;407;0;0;407;294;0;294;0;3;73;93;12;23;72;1;0;3;0;0;14
31;201;Pamplona / Iruña;2-001 -A;406;0;0;406;298;0;298;2;2;178;15;7;23;46;0;8;4;1;1;11
31;201;Pamplona / Iruña;2-001 -B;423;0;0;423;290;0;290;0;1;138;22;7;43;61;0;5;0;1;0;12
31;201;Pamplona / Iruña;2-002 -A;433;0;0;433;353;0;353;0;3;220;20;5;36;53;0;6;2;0;0;8
31;201;Pamplona / Iruña;2-002 -B;413;0;0;413;326;0;326;0;2;226;9;3;33;41;0;4;1;0;0;7
31;201;Pamplona / Iruña;2-003 -U;656;0;0;656;513;0;513;3;3;323;17;14;57;63;0;17;3;1;1;11
31;201;Pamplona / Iruña;2-004 -A;503;0;0;503;383;0;383;1;1;259;14;10;35;48;0;8;2;0;0;5
31;201;Pamplona / Iruña;2-004 -B;516;0;0;516;414;0;414;2;1;290;10;6;47;33;1;14;5;0;0;5
31;201;Pamplona / Iruña;2-004 -C;474;0;0;474;366;0;366;0;2;279;11;7;23;28;0;7;1;0;0;8
31;201;Pamplona / Iruña;2-005 -A;608;0;0;608;474;0;474;0;1;300;19;7;43;87;0;11;0;0;0;6
31;201;Pamplona / Iruña;2-005 -B;647;0;0;647;482;0;482;3;2;315;12;5;52;67;0;13;2;0;1;10
31;201;Pamplona / Iruña;2-006 -A;512;0;0;512;381;0;381;1;1;205;33;10;46;66;1;9;2;1;1;5
31;201;Pamplona / Iruña;2-006 -B;502;0;0;502;382;0;382;0;0;212;21;8;38;73;1;6;3;0;0;20
31;201;Pamplona / Iruña;2-007 -U;694;0;0;694;555;0;555;0;0;340;29;6;63;94;1;9;2;1;1;9
31;201;Pamplona / Iruña;2-008 -A;419;0;0;419;304;0;304;0;0;160;20;5;37;58;0;11;1;1;0;11
31;201;Pamplona / Iruña;2-008 -B;433;0;0;433;321;0;321;0;3;173;26;2;30;71;0;6;2;0;0;8
31;201;Pamplona / Iruña;2-009 -A;462;0;0;462;320;0;320;3;0;119;26;8;55;87;3;4;1;1;0;13
31;201;Pamplona / Iruña;2-009 -B;458;0;0;458;327;0;327;2;1;111;29;12;70;71;2;5;5;1;1;17
31;201;Pamplona / Iruña;2-010 -A;451;0;0;451;349;0;349;3;1;176;26;9;43;66;0;17;0;0;1;4
31;201;Pamplona / Iruña;2-010 -B;475;0;0;475;363;0;363;0;3;170;24;15;54;62;2;12;2;2;0;17
31;201;Pamplona / Iruña;2-011 -A;488;0;0;488;360;0;360;0;1;156;26;9;67;83;0;6;1;2;0;9
31;201;Pamplona / Iruña;2-011 -B;548;0;0;548;406;0;406;1;5;176;34;11;80;78;0;5;2;0;0;14
31;201;Pamplona / Iruña;2-012 -A;570;0;0;570;437;0;437;0;6;231;20;10;58;85;3;8;1;3;0;12
31;201;Pamplona / Iruña;2-012 -B;564;0;0;564;433;0;433;0;7;232;32;5;56;78;1;6;2;0;0;14
31;201;Pamplona / Iruña;2-013 -U;653;0;0;653;529;0;529;2;0;393;8;6;53;43;3;14;3;0;0;4
31;201;Pamplona / Iruña;2-014 -A;517;0;0;517;422;0;422;0;0;262;14;4;43;70;0;19;1;1;0;8
31;201;Pamplona / Iruña;2-014 -B;532;0;0;532;423;0;423;1;3;245;16;8;44;82;0;12;1;5;0;6
31;201;Pamplona / Iruña;2-015 -U;729;0;0;729;558;0;558;2;2;327;47;13;59;73;0;12;2;2;2;17
31;201;Pamplona / Iruña;2-016 -U;699;0;0;699;502;0;502;2;5;177;64;14;88;118;1;9;2;2;0;20
31;201;Pamplona / Iruña;2-017 -U;612;0;0;612;442;0;442;1;2;290;13;9;49;56;1;11;2;1;0;7
31;201;Pamplona / Iruña;3-001 -U;703;0;0;703;462;0;462;2;3;173;81;15;73;90;1;4;1;2;0;17
31;201;Pamplona / Iruña;3-002 -U;714;0;0;714;554;0;554;1;2;325;33;10;54;92;0;16;2;2;0;17
31;201;Pamplona / Iruña;3-003 -A;583;0;0;583;427;0;427;2;2;143;64;18;78;96;0;1;2;0;0;21
31;201;Pamplona / Iruña;3-003 -B;703;0;0;703;499;0;499;5;3;221;57;17;55;109;0;0;1;0;3;28
31;201;Pamplona / Iruña;3-004 -U;686;0;0;686;437;0;437;5;3;134;82;12;77;103;0;5;2;0;0;14
31;201;Pamplona / Iruña;3-005 -A;406;0;0;406;277;0;277;1;3;104;35;6;46;62;1;1;2;4;1;11
31;201;Pamplona / Iruña;3-005 -B;400;0;0;400;285;0;285;1;3;123;22;7;65;43;2;6;3;2;1;7
31;201;Pamplona / Iruña;3-006 -A;590;0;0;590;459;0;459;2;4;276;21;9;55;67;0;9;5;3;0;8
31;201;Pamplona / Iruña;3-006 -B;610;0;0;610;471;0;471;2;5;286;34;9;52;61;1;6;3;1;1;10
31;201;Pamplona / Iruña;3-007 -A;494;0;0;494;412;0;412;0;1;267;21;5;34;58;2;5;3;1;0;15
31;201;Pamplona / Iruña;3-007 -B;462;0;0;462;390;0;390;0;1;287;17;3;37;34;1;3;2;1;0;4
31;201;Pamplona / Iruña;3-008 -A;515;0;0;515;335;0;335;0;1;147;43;8;59;63;0;1;0;0;0;13
31;201;Pamplona / Iruña;3-008 -B;479;0;0;479;330;0;330;0;1;114;47;14;68;64;0;3;0;0;0;19
31;201;Pamplona / Iruña;3-009 -A;424;0;0;424;269;0;269;1;1;85;51;6;44;69;0;2;1;0;0;9
31;201;Pamplona / Iruña;3-009 -B;408;0;0;408;274;0;274;3;6;95;30;9;51;66;0;1;0;1;1;11
31;201;Pamplona / Iruña;3-010 -A;459;0;0;459;309;0;309;1;1;105;52;10;50;69;0;4;2;0;1;14
31;201;Pamplona / Iruña;3-010 -B;487;0;0;487;344;0;344;3;1;137;41;8;75;54;0;1;1;0;2;21
31;201;Pamplona / Iruña;3-011 -A;412;0;0;412;329;0;329;1;4;216;9;8;32;45;2;3;2;0;0;7
31;201;Pamplona / Iruña;3-011 -B;445;0;0;445;373;0;373;2;5;238;7;9;42;50;1;6;3;0;3;7
31;201;Pamplona / Iruña;3-012 -A;444;0;0;444;347;0;347;0;1;182;26;3;58;57;0;5;2;1;0;12
31;201;Pamplona / Iruña;3-012 -B;453;0;0;453;331;0;331;3;3;155;30;8;57;51;0;6;2;3;0;13
31;201;Pamplona / Iruña;3-013 -A;440;0;0;440;317;0;317;2;1;88;57;11;82;56;0;2;0;1;1;16
31;201;Pamplona / Iruña;3-013 -B;466;0;0;466;324;0;324;1;0;92;55;11;68;79;1;2;4;0;0;11
31;201;Pamplona / Iruña;3-014 -A;700;0;0;700;557;0;557;0;2;286;31;9;84;124;1;4;2;0;0;14
31;201;Pamplona / Iruña;3-014 -B;698;0;0;698;514;0;514;2;5;278;29;8;77;75;3;16;2;1;0;18
31;201;Pamplona / Iruña;3-015 -A;653;0;0;653;521;0;521;4;3;341;15;6;63;61;0;14;1;0;0;13
31;201;Pamplona / Iruña;3-015 -B;628;0;0;628;506;0;506;1;3;323;29;6;56;64;0;8;0;0;0;16
31;201;Pamplona / Iruña;3-016 -A;403;0;0;403;311;0;311;2;1;194;15;10;32;47;0;4;1;0;0;5
31;201;Pamplona / Iruña;3-016 -B;453;0;0;453;337;0;337;1;2;199;23;9;35;52;0;8;1;1;0;6
31;201;Pamplona / Iruña;3-017 -A;478;0;0;478;365;0;365;1;2;219;26;5;26;63;1;8;0;2;2;10
31;201;Pamplona / Iruña;3-017 -B;436;0;0;436;344;0;344;1;3;222;20;7;43;34;1;7;0;1;0;5
31;201;Pamplona / Iruña;3-018 -A;396;0;0;396;275;0;275;4;0;101;42;8;55;49;2;1;2;3;0;8
31;201;Pamplona / Iruña;3-018 -B;455;0;0;455;310;0;310;3;2;145;33;7;48;55;3;1;0;0;1;12
31;201;Pamplona / Iruña;3-019 -A;466;0;0;466;352;0;352;2;0;122;46;16;68;72;1;1;3;0;0;21
31;201;Pamplona / Iruña;3-019 -B;498;0;0;498;394;0;394;1;2;135;43;14;83;91;0;6;2;1;0;16
31;201;Pamplona / Iruña;3-019 -C;542;0;0;542;431;0;431;6;0;164;37;13;88;103;1;4;3;0;1;11
31;201;Pamplona / Iruña;3-020 -A;585;0;0;585;454;0;454;2;2;259;33;8;54;75;0;11;1;0;0;9
31;201;Pamplona / Iruña;3-020 -B;611;0;0;611;489;0;489;2;1;280;32;7;59;85;0;9;2;0;1;11
31;201;Pamplona / Iruña;3-021 -A;477;0;0;477;392;0;392;0;1;144;55;9;57;101;3;3;1;0;18;0
31;201;Pamplona / Iruña;3-021 -B;572;0;0;572;460;0;460;2;0;156;63;11;82;116;1;4;4;1;1;19
31;201;Pamplona / Iruña;3-022 -U;582;0;0;582;431;0;431;0;2;130;65;15;108;79;3;4;0;3;2;20
31;201;Pamplona / Iruña;3-023 -A;767;0;0;767;617;0;617;1;4;388;39;4;72;88;1;5;3;0;0;12
31;201;Pamplona / Iruña;3-023 -B;771;0;0;771;589;0;589;1;0;387;18;3;87;67;2;11;0;1;0;12
31;201;Pamplona / Iruña;3-024 -A;620;0;0;620;472;0;472;1;2;267;27;1;80;70;0;6;0;0;0;18
31;201;Pamplona / Iruña;3-024 -B;646;0;0;646;479;0;479;3;1;286;20;4;75;66;0;8;0;0;0;16
31;201;Pamplona / Iruña;3-024 -C;622;0;0;622;477;0;477;0;1;295;14;7;67;62;0;4;1;0;1;25
31;201;Pamplona / Iruña;3-025 -A;597;0;0;597;450;0;450;1;1;211;56;11;54;88;1;11;1;2;1;12
31;201;Pamplona / Iruña;3-025 -B;703;0;0;703;538;0;538;3;2;236;31;23;91;122;1;5;6;0;0;18
31;201;Pamplona / Iruña;3-025 -C;637;0;0;637;496;0;496;4;3;235;37;12;85;90;1;10;2;2;1;14
31;201;Pamplona / Iruña;3-026 -A;543;0;0;543;374;0;374;4;1;136;38;10;70;76;0;10;4;0;1;24
31;201;Pamplona / Iruña;3-026 -B;492;0;0;492;339;0;339;4;2;107;41;13;71;62;1;13;1;0;1;23
31;201;Pamplona / Iruña;3-027 -A;608;0;0;608;482;0;482;0;3;262;38;7;73;70;2;7;4;0;0;16
31;201;Pamplona / Iruña;3-027 -B;644;0;0;644;506;0;506;2;2;298;24;6;91;51;3;6;6;2;0;15
31;201;Pamplona / Iruña;4-001 -A;573;0;0;573;350;0;350;0;2;219;19;7;38;51;1;4;3;0;0;6
31;201;Pamplona / Iruña;4-001 -B;559;0;0;559;315;0;315;0;3;192;22;4;34;54;0;2;1;0;0;3
