Codcir,Codmun,Municipio,Mesa,Censo,Certif_Alta,Certif_Correc,Censo_Total,Votos_Electores,Votos_Interventores,Votos_Totales,Votos_Nulos,Votos_Blancos,PPN,GEROA_BAI,EH_BILDU,VOX,UPN,PUM_MAS_J,CIUDADANOS,CONTIGO_ZUREKIN,EGUZKILORE,PSN-PSOE,VOLUNTAD_FORAL
31,214,Salinas de Oro/Jaitz,1-001-U,88,0,0,88,59,0,59,2,1,3,13,17,1,8,0,0,1,0,13,0
31,215,San Adrián,1-001-A,555,0,0,555,383,0,383,4,10,30,9,7,30,139,1,1,6,0,146,0
31,215,San Adrián,1-001-B,489,0,0,489,342,0,342,5,6,34,7,8,28,128,0,1,10,1,111,3
31,215,San Adrián,1-002-A,564,0,0,564,422,0,422,9,5,67,6,10,25,145,0,2,9,1,142,1
31,215,San Adrián,1-002-B,474,0,0,474,349,0,349,4,3,49,6,5,32,127,1,0,9,1,112,0
31,215,San Adrián,1-002-C,548,0,0,548,393,0,393,6,1,56,3,4,32,122,1,1,12,0,154,1
31,215,San Adrián,2-001-A,621,0,0,621,441,0,441,8,3,54,6,20,32,141,1,0,14,0,162,0
31,215,San Adrián,2-001-B,528,0,0,528,369,0,369,3,4,59,4,6,24,139,1,0,10,0,119,0
31,215,San Adrián,2-002-A,470,0,0,470,347,0,347,4,6,34,6,10,30,119,4,1,7,0,125,1
31,215,San Adrián,2-002-B,404,0,0,404,296,0,296,7,6,45,6,11,16,100,0,0,10,0,95,0
31,217,San Martín de Unx,1-001-U,314,0,0,314,215,0,215,3,3,16,30,40,9,63,0,0,9,2,39,1
31,216,Sangüesa/Zangoza,1-001-A,709,0,0,709,466,0,466,10,21,38,62,78,12,118,0,1,27,4,93,2
31,216,Sangüesa/Zangoza,1-001-B,747,0,0,747,492,0,492,11,15,30,87,64,16,149,2,1,26,0,88,3
31,216,Sangüesa/Zangoza,2-001-A,389,0,0,389,272,0,272,12,9,12,34,67,5,73,2,0,19,1,37,1
31,216,Sangüesa/Zangoza,2-001-B,388,0,0,388,295,0,295,6,5,18,48,56,8,78,1,1,27,0,46,1
31,216,Sangüesa/Zangoza,2-002-A,490,0,0,490,287,0,287,5,6,14,39,51,5,78,2,0,18,0,68,1
31,216,Sangüesa/Zangoza,2-002-B,607,0,0,607,390,0,390,11,7,22,48,69,15,105,3,1,19,0,90,0
31,216,Sangüesa/Zangoza,2-002-C,523,0,0,523,333,0,333,9,10,17,40,44,22,98,0,2,16,3,72,0
31,219,Sansol,1-001-U,76,0,0,76,63,0,63,0,2,3,3,12,5,15,0,2,2,0,19,0
31,220,Santacara,1-001-U,742,0,0,742,539,0,539,11,9,35,21,22,28,226,1,3,23,2,157,1
31,222,Sarriés/Sartze,1-001-U,55,0,0,55,31,0,31,1,2,0,7,8,0,1,1,0,1,0,10,0
31,223,Sartaguda,1-001-A,402,0,0,402,297,0,297,5,4,19,9,68,10,86,1,0,7,1,86,1
31,223,Sartaguda,1-001-B,523,0,0,523,425,0,425,9,7,22,16,112,13,89,0,1,8,0,148,0
31,224,Sesma,1-001-A,431,0,0,431,329,0,329,2,8,17,12,17,7,126,0,1,6,0,133,0
31,224,Sesma,1-001-B,429,0,0,429,343,0,343,5,11,16,17,15,11,129,0,0,14,0,125,0
31,225,Sorlada,1-001-U,29,0,0,29,20,0,20,1,1,0,3,1,0,9,0,0,1,0,4,0
31,226,Sunbilla,1-001-U,575,0,0,575,355,0,355,2,4,8,104,180,5,14,0,0,6,1,31,0
31,227,Tafalla,1-001-U,676,0,0,676,466,1,467,5,8,16,62,102,17,127,1,1,31,1,95,1
31,227,Tafalla,1-002-A,533,0,0,533,395,1,396,7,4,14,62,89,5,116,1,1,22,1,73,1
31,227,Tafalla,1-002-B,624,0,0,624,443,1,444,8,6,14,63,91,8,129,2,0,38,1,83,1
31,227,Tafalla,1-002-C,522,0,0,522,374,1,375,4,5,10,31,68,12,119,0,2,30,1,92,1
31,227,Tafalla,1-003-A,437,0,0,437,272,1,273,9,5,13,41,52,6,51,0,0,22,1,71,2
31,227,Tafalla,1-003-B,487,0,0,487,305,0,305,9,3,10,41,72,5,54,1,1,32,0,76,1
31,227,Tafalla,1-003-C,471,0,0,471,294,1,295,6,6,13,33,50,6,75,2,0,25,0,77,2
31,227,Tafalla,2-001-A,490,0,0,490,356,1,357,9,4,5,51,97,10,75,1,1,17,0,86,1
31,227,Tafalla,2-001-B,526,0,0,526,384,1,385,6,6,12,40,111,7,69,1,0,31,1,101,0
31,227,Tafalla,2-001-C,460,0,0,460,325,1,326,6,15,10,34,73,5,85,2,0,25,0,71,0
31,227,Tafalla,2-002-A,557,0,0,557,363,1,364,7,8,8,56,129,5,49,4,0,26,0,70,2
31,227,Tafalla,2-002-B,632,0,0,632,395,0,395,3,7,6,35,147,9,67,3,0,33,4,81,0
31,227,Tafalla,2-003-A,460,0,0,460,278,1,279,2,3,9,35,68,8,47,1,0,26,1,79,0
31,227,Tafalla,2-003-B,394,0,0,394,250,2,252,4,2,9,28,79,4,38,0,0,19,0,69,0
31,227,Tafalla,2-004-U,747,0,0,747,528,1,529,13,7,21,74,129,11,98,1,0,52,2,121,0
31,228,Tiebas-Muruarte de Reta,1-001-U,515,0,0,515,352,0,352,3,7,14,47,45,20,82,10,1,24,5,87,7
31,229,Tirapu,1-001-U,48,0,0,48,34,0,34,0,1,4,4,10,1,6,0,0,5,0,3,0
31,230,Torralba del Río,1-001-U,91,0,0,91,80,0,80,1,1,7,23,5,2,23,0,2,1,1,14,0
31,231,Torres del Río,1-001-U,98,0,0,98,68,0,68,2,2,4,2,4,3,31,0,0,1,0,18,1
31,232,Tudela,1-001-A,595,0,0,595,364,0,364,3,10,30,18,26,35,110,0,4,48,0,80,0
31,232,Tudela,1-001-B,690,0,0,690,419,0,419,11,5,44,19,29,29,125,0,4,49,0,102,2
31,232,Tudela,1-002-A,431,2,0,433,279,0,279,0,1,28,12,14,17,104,0,4,48,1,49,1
31,232,Tudela,1-002-B,468,0,0,468,332,0,332,5,4,30,19,34,28,117,1,2,41,0,49,2
31,232,Tudela,2-001-A,445,1,0,446,274,0,274,2,4,26,14,11,19,83,1,0,51,0,63,0
31,232,Tudela,2-001-B,450,0,0,450,290,0,290,6,5,27,9,23,21,94,0,3,30,0,71,1
31,232,Tudela,2-001-C,311,0,0,311,214,0,214,2,1,31,7,18,22,79,2,5,17,0,30,0
31,232,Tudela,2-002-A,859,0,0,859,592,0,592,7,9,66,25,32,39,230,1,2,59,0,121,1
31,232,Tudela,2-002-B,897,0,0,897,606,0,606,3,7,62,26,26,43,253,1,11,48,3,123,0
31,232,Tudela,2-003-A,410,0,0,410,297,0,297,4,4,65,12,13,18,120,0,7,13,0,41,0
31,232,Tudela,2-003-B,481,0,0,481,349,0,349,5,7,57,10,2,22,166,1,2,25,0,52,0
31,232,Tudela,2-004-A,766,0,0,766,508,0,508,12,16,54,17,25,34,184,0,4,49,0,113,0
31,232,Tudela,2-004-B,815,0,0,815,561,0,561,6,9,57,19,17,35,223,2,5,67,0,121,0
31,232,Tudela,2-004-C,817,0,0,817,563,0,563,12,14,46,14,27,37,224,2,6,69,1,111,0
31,232,Tudela,2-005-U,698,0,0,698,483,0,483,4,3,64,13,18,32,216,1,4,28,0,100,0
31,232,Tudela,2-006-A,485,0,0,485,370,0,370,4,8,30,13,8,31,144,3,9,37,3,80,0
31,232,Tudela,2-006-B,521,0,0,521,390,0,390,5,7,32,18,13,35,140,1,3,39,1,96,0
31,232,Tudela,3-001-A,550,0,0,550,388,0,388,2,5,40,12,4,38,179,1,4,27,1,75,0
31,232,Tudela,3-001-B,655,0,0,655,446,0,446,6,7,58,12,17,42,178,2,10,25,0,87,2
31,232,Tudela,3-002-A,413,0,0,413,280,0,280,4,3,31,6,5,13,111,0,5,14,0,88,0
31,232,Tudela,3-002-B,394,0,0,394,262,0,262,7,2,26,10,2,22,99,0,3,17,0,74,0
31,232,Tudela,3-003-A,502,0,0,502,373,0,373,1,2,24,5,11,15,161,0,3,90,0,61,0
31,232,Tudela,3-003-B,561,0,0,561,381,0,381,5,5,42,11,8,22,145,4,4,26,0,109,0
31,232,Tudela,3-004-A,444,0,0,444,300,0,300,4,6,40,8,6,30,128,0,4,17,0,57,0
31,232,Tudela,3-004-B,573,0,0,573,409,0,409,3,7,64,11,11,22,174,3,3,33,0,78,0
31,232,Tudela,3-004-C,450,0,0,450,309,0,309,2,6,49,5,8,26,127,0,6,17,2,61,0
31,232,Tudela,3-005-A,667,0,0,667,442,0,442,8,7,31,15,17,41,190,4,0,46,0,82,1
31,232,Tudela,3-005-B,742,0,0,742,493,0,493,10,7,49,4,16,45,197,3,2,41,0,118,1
31,232,Tudela,3-005-C,689,0,0,689,454,0,454,15,12,45,17,13,40,150,1,3,48,0,109,1
31,232,Tudela,3-006-U,697,0,0,697,440,0,440,11,7,31,12,13,30,168,1,2,29,1,132,3
31,232,Tudela,3-007-A,658,0,0,658,489,0,489,7,9,65,20,18,51,196,1,11,28,0,83,0
31,232,Tudela,3-007-B,674,0,0,674,500,0,500,10,7,66,16,11,44,199,4,14,34,0,95,0
31,232,Tudela,4-001-U,659,0,0,659,414,0,414,2,3,50,19,26,17,149,1,5,32,0,110,0
31,232,Tudela,4-002-A,570,0,0,570,313,0,313,6,4,27,10,12,20,111,1,0,36,1,85,0
31,232,Tudela,4-002-B,582,0,0,582,346,0,346,6,2,25,16,7,13,104,1,1,43,0,128,0
31,232,Tudela,4-003-A,585,0,0,585,394,0,394,5,6,40,11,21,35,121,0,7,45,2,100,1
31,232,Tudela,4-003-B,525,0,0,525,354,0,354,2,4,38,11,15,27,130,0,0,37,0,90,0
31,232,Tudela,4-004-A,597,0,0,597,393,0,393,5,12,20,20,12,36,145,2,3,38,0,98,2
31,232,Tudela,4-004-B,763,0,0,763,489,0,489,17,9,28,21,17,31,147,4,3,74,4,134,0
31,232,Tudela,4-005-A,471,0,0,471,316,0,316,0,8,46,7,6,24,130,0,4,24,0,67,0
31,232,Tudela,4-005-B,488,0,0,488,324,0,324,1,1,37,7,12,23,134,0,6,21,0,82,0
31,232,Tudela,4-006-A,788,0,0,788,536,0,536,8,19,61,22,18,44,172,1,1,65,0,124,1
31,232,Tudela,4-006-B,772,0,0,772,555,0,555,17,10,43,16,29,47,189,1,2,83,5,112,1
31,233,Tulebras,1-001-U,102,0,0,102,77,0,77,1,3,16,1,0,13,22,0,0,1,1,19,0
31,234,Ucar,1-001-U,153,0,0,153,98,0,98,0,2,5,8,9,10,44,0,1,3,0,16,0
31,123,Uharte Arakil,1-001-U,617,0,0,617,375,0,375,5,8,23,86,150,3,44,0,0,17,0,38,1
31,235,Ujué/Uxue,1-001-U,152,0,0,152,109,0,109,6,0,3,27,28,2,23,0,0,2,0,17,1
31,236,Ultzama,1-001-A,667,0,0,667,370,0,370,3,7,14,89,100,6,106,0,1,14,2,28,0
31,236,Ultzama,1-001-B,641,0,0,641,407,0,407,7,6,12,100,135,17,85,1,0,19,4,21,0
31,237,Unciti,1-001-U,194,0,0,194,144,0,144,3,2,3,22,20,3,56,0,0,7,1,27,0
31,238,Unzué/Untzue,1-001-U,125,0,0,125,102,0,102,0,1,4,12,35,2,19,0,0,8,1,20,0
31,239,Urdazubi/Urdax,1-001-U,291,0,0,291,233,0,233,2,9,21,55,56,14,41,0,1,4,1,29,0
31,240,Urdiain,1-001-U,510,0,0,510,291,0,291,4,4,4,77,161,0,19,0,0,10,1,11,0
31,241,Urraul Alto,1-001-U,127,0,0,127,104,0,104,1,2,14,15,14,3,32,0,1,7,0,15,0
31,242,Urraul Bajo,1-001-U,283,1,0,284,183,0,183,3,3,6,30,43,3,55,0,0,18,1,20,1
31,244,Urroz,1-001-U,145,0,0,145,66,0,66,0,1,2,26,13,5,12,0,0,0,1,6,0
31,243,Urroz-Villa,1-001-U,310,0,0,310,216,0,216,1,10,6,32,65,6,55,1,0,14,2,24,0
31,245,Urzainqui/Urzainki,1-001-U,70,0,0,70,50,0,50,0,3,2,10,15,0,16,0,0,0,0,4,0
31,246,Uterga,1-001-U,141,0,0,141,110,0,110,2,4,1,15,13,7,36,0,0,9,4,19,0
31,247,Uztárroz/Uztarroze,1-001-U,128,0,0,128,99,0,99,1,0,0,17,41,0,27,0,0,3,0,10,0
31,86,Valle de Egüés/Eguesibar,1-001-A,362,0,0,362,282,0,282,1,5,39,31,37,21,109,0,4,8,1,26,0
31,86,Valle de Egüés/Eguesibar,1-001-B,468,0,0,468,293,0,293,0,6,23,41,36,24,125,0,0,12,0,26,0
31,86,Valle de Egüés/Eguesibar,1-001-C,349,0,0,349,250,0,250,4,10,10,39,60,8,73,0,1,21,2,22,0
31,86,Valle de Egüés/Eguesibar,1-001-D,514,0,0,514,381,0,381,2,8,34,60,52,25,129,4,3,26,0,37,1
31,86,Valle de Egüés/Eguesibar,1-004-A,568,0,0,568,434,0,434,0,11,93,26,9,47,212,0,3,6,0,27,0
31,86,Valle de Egüés/Eguesibar,1-004-B,561,0,0,561,406,0,406,4,4,81,38,12,39,180,2,5,8,0,33,0
31,86,Valle de Egüés/Eguesibar,1-004-C,551,0,0,551,377,0,377,1,3,62,30,4,41,207,2,3,1,1,21,1
31,86,Valle de Egüés/Eguesibar,1-005-A,494,0,0,494,379,0,379,1,4,51,26,8,43,198,2,5,7,1,33,0
31,86,Valle de Egüés/Eguesibar,1-005-B,575,0,0,575,432,0,432,1,8,95,32,15,49,181,4,1,7,0,38,1
31,86,Valle de Egüés/Eguesibar,1-006-A,713,0,0,713,464,0,464,4,10,29,85,80,22,85,7,0,53,3,86,0
31,86,Valle de Egüés/Eguesibar,1-006-B,743,0,0,743,461,0,461,6,7,22,68,56,31,96,2,2,60,3,106,2
31,86,Valle de Egüés/Eguesibar,1-006-C,653,0,0,653,410,1,411,7,11,29,64,69,26,80,3,2,34,0,85,1
31,86,Valle de Egüés/Eguesibar,1-007-A,774,0,0,774,511,0,511,2,9,26,72,94,17,111,8,0,46,2,122,2
31,86,Valle de Egüés/Eguesibar,1-007-B,852,0,0,852,574,1,575,7,10,35,90,93,13,135,12,4,47,4,125,0
31,86,Valle de Egüés/Eguesibar,1-008-A,570,0,0,570,338,1,339,1,4,13,68,78,11,60,4,0,33,4,62,1
31,86,Valle de Egüés/Eguesibar,1-008-B,595,0,0,595,330,1,331,9,8,20,67,67,21,60,5,1,26,2,44,1
31,86,Valle de Egüés/Eguesibar,1-009-A,694,0,0,694,480,0,480,11,11,23,88,94,19,99,3,2,43,3,84,0
31,86,Valle de Egüés/Eguesibar,1-009-B,721,0,0,721,491,0,491,7,8,17,89,103,15,97,5,4,54,7,85,0
31,86,Valle de Egüés/Eguesibar,1-009-C,668,1,0,669,422,1,423,6,11,13,79,82,17,74,6,3,38,6,88,0
31,86,Valle de Egüés/Eguesibar,1-010-A,577,0,0,577,390,0,390,7,10,22,65,71,16,73,4,6,36,3,76,1
31,86,Valle de Egüés/Eguesibar,1-010-B,599,0,0,599,388,0,388,7,11,16,64,73,18,68,9,0,41,1,80,0
31,86,Valle de Egüés/Eguesibar,1-010-C,544,0,0,544,340,1,341,5,9,18,63,58,13,61,5,2,39,5,62,1
31,86,Valle de Egüés/Eguesibar,1-011-A,597,0,0,597,388,1,389,5,9,19,71,72,17,88,1,6,38,5,57,1
31,86,Valle de Egüés/Eguesibar,1-011-B,647,0,0,647,421,0,421,4,15,15,70,75,24,94,2,2,34,6,76,4
31,194,Valle de Ollo/Ollaran,1-001-U,377,0,0,377,252,0,252,2,12,10,41,101,5,41,1,0,10,9,20,0
31,260,Valle de Yerri/Deierri,1-001-A,474,0,0,474,302,0,302,5,5,13,37,91,10,86,0,0,12,3,40,0
31,260,Valle de Yerri/Deierri,1-001-B,396,0,0,396,252,0,252,3,10,17,32,44,3,76,2,1,9,3,50,2
31,260,Valle de Yerri/Deierri,1-001-C,297,0,0,297,286,0,286,2,9,14,36,88,5,92,0,0,15,0,25,0
31,249,Valtierra,1-001-A,568,0,0,568,452,0,452,8,17,25,12,4,8,171,0,0,19,0,188,0
31,249,Valtierra,1-001-B,462,0,0,462,359,0,359,3,15,21,5,4,9,148,0,0,18,0,136,0
31,249,Valtierra,2-001-U,727,0,0,727,590,0,590,17,4,16,15,16,19,241,0,0,15,0,247,0
31,251,Viana,1-001-A,750,0,0,750,535,0,535,8,9,40,79,36,19,183,1,1,19,0,140,0
31,251,Viana,1-001-B,613,0,0,613,440,0,440,9,13,23,64,29,17,152,0,0,17,1,115,0
31,251,Viana,1-002-A,586,0,0,586,434,0,434,9,7,25,58,42,12,120,2,1,21,0,136,1
31,251,Viana,1-002-B,616,0,0,616,465,0,465,5,10,31,67,36,11,128,0,1,20,0,156,0
31,251,Viana,2-001-U,562,0,0,562,361,0,361,12,6,24,37,37,24,84,1,2,13,0,121,0
31,252,Vidángoz/Bidankoze,1-001-U,72,0,0,72,46,0,46,1,1,1,8,22,0,6,0,0,0,1,6,0
31,254,Villafranca,1-001-A,551,0,0,551,424,1,425,9,8,64,14,20,18,134,2,5,10,1,137,3
31,254,Villafranca,1-001-B,595,0,0,595,427,0,427,4,6,52,16,21,26,116,3,3,20,0,160,0
31,254,Villafranca,2-001-A,389,0,0,389,282,0,282,5,5,30,5,11,20,74,0,0,16,0,116,0
31,254,Villafranca,2-001-B,388,0,0,388,276,0,276,3,4,28,11,11,24,56,2,1,19,0,116,1
31,255,Villamayor de Monjardín,1-001-U,102,0,0,102,75,0,75,1,3,6,8,5,1,30,0,0,4,2,15,0
31,257,Villatuerta,1-001-A,519,0,0,519,370,0,370,13,11,23,42,57,6,82,2,0,19,3,109,3
31,257,Villatuerta,1-001-B,441,0,0,441,318,0,318,11,12,15,37,49,3,71,4,1,26,0,88,1
31,258,Villava/Atarrabia,1-001-A,663,0,0,663,453,0,453,7,8,22,101,148,13,80,2,0,16,5,51,0
31,258,Villava/Atarrabia,1-001-B,640,0,0,640,423,0,423,1,9,24,99,119,10,65,2,3,22,0,68,1
31,258,Villava/Atarrabia,1-001-C,507,0,0,507,334,0,334,5,2,15,68,109,11,45,0,1,24,2,51,1
31,258,Villava/Atarrabia,2-001-A,638,0,0,638,427,0,427,5,8,15,88,152,8,63,3,1,22,5,55,2
31,258,Villava/Atarrabia,2-001-B,659,0,0,659,432,0,432,7,2,17,95,159,9,56,4,0,22,2,59,0
31,258,Villava/Atarrabia,2-002-A,573,0,0,573,398,0,398,5,2,15,77,135,7,54,0,0,28,3,71,1
31,258,Villava/Atarrabia,2-002-B,547,0,0,547,364,0,364,3,4,23,61,101,12,65,3,0,35,0,56,1
31,258,Villava/Atarrabia,2-002-C,522,0,0,522,320,0,320,4,7,19,70,105,5,40,1,3,22,2,41,1
31,258,Villava/Atarrabia,2-003-A,553,0,0,553,396,0,396,1,13,17,85,117,6,76,1,0,26,0,54,0
31,258,Villava/Atarrabia,2-003-B,612,0,0,612,413,0,413,3,7,22,82,115,9,77,1,2,30,3,62,0
31,258,Villava/Atarrabia,2-003-C,549,0,0,549,375,0,375,4,6,13,73,105,11,78,0,2,25,1,57,0
31,258,Villava/Atarrabia,2-004-A,656,0,0,656,476,0,476,4,3,27,96,143,16,65,2,4,27,1,87,1
31,258,Villava/Atarrabia,2-004-B,619,0,0,619,436,0,436,2,3,27,73,123,7,69,0,2,35,1,94,0
31,261,Yesa,1-001-U,249,0,0,249,194,0,194,10,5,25,17,15,21,44,1,0,13,5,38,0
31,262,Zabalza/Zabaltza,1-001-U,238,1,0,239,189,0,189,0,3,7,27,34,3,35,1,0,25,1,42,11
31,73,Ziordia,1-001-U,292,0,0,292,210,0,210,1,3,9,46,113,2,10,0,0,9,1,15,1
31,907,Zizur Mayor/Zizur Nagusia,1-001-A,523,0,0,523,377,0,377,1,6,28,70,47,32,144,2,1,17,1,28,0
31,907,Zizur Mayor/Zizur Nagusia,1-001-B,515,0,0,515,351,1,352,1,7,38,53,32,34,130,2,3,12,1,37,2
31,907,Zizur Mayor/Zizur Nagusia,1-002-A,442,0,0,442,315,0,315,4,4,22,57,53,10,98,3,2,13,3,46,0
31,907,Zizur Mayor/Zizur Nagusia,1-002-B,449,0,0,449,307,0,307,4,2,31,59,41,17,93,0,1,20,1,38,0
31,907,Zizur Mayor/Zizur Nagusia,1-002-C,439,0,0,439,276,0,276,1,2,28,52,30,11,89,2,0,16,1,44,0
31,907,Zizur Mayor/Zizur Nagusia,1-003-A,509,0,0,509,359,0,359,3,7,26,88,72,9,63,2,3,25,0,61,0
31,907,Zizur Mayor/Zizur Nagusia,1-003-B,484,0,0,484,314,0,314,5,2,9,63,72,10,71,3,0,15,1,63,0
31,907,Zizur Mayor/Zizur Nagusia,1-003-C,515,0,0,515,326,0,326,3,6,20,62,64,13,71,1,1,26,5,54,0
31,907,Zizur Mayor/Zizur Nagusia,1-004-A,477,0,0,477,335,0,335,3,3,25,72,71,14,82,1,1,18,1,42,2
31,907,Zizur Mayor/Zizur Nagusia,1-004-B,425,0,0,425,282,0,282,2,6,34,65,51,9,59,2,2,14,0,37,1
31,907,Zizur Mayor/Zizur Nagusia,1-004-C,448,0,0,448,324,0,324,8,2,23,73,70,15,73,0,3,23,0,33,1
31,907,Zizur Mayor/Zizur Nagusia,1-004-D,543,0,0,543,367,0,367,3,7,23,74,72,7,97,0,2,23,1,55,3
31,907,Zizur Mayor/Zizur Nagusia,1-005-A,483,0,0,483,328,0,328,12,4,20,73,57,26,77,3,2,16,1,37,0
31,907,Zizur Mayor/Zizur Nagusia,1-005-B,479,0,0,479,341,0,341,9,6,16,73,65,10,71,7,3,16,3,61,1
31,907,Zizur Mayor/Zizur Nagusia,1-005-C,438,0,0,438,332,0,332,9,4,18,75,57,12,72,0,4,18,1,62,0
31,907,Zizur Mayor/Zizur Nagusia,1-006-U,695,0,0,695,488,0,488,3,7,15,115,106,21,92,3,2,24,3,97,0
31,907,Zizur Mayor/Zizur Nagusia,1-007-A,469,0,0,469,329,0,329,1,11,21,63,56,16,94,1,2,18,2,44,0
31,907,Zizur Mayor/Zizur Nagusia,1-007-B,465,0,0,465,337,0,337,4,7,15,69,60,10,98,2,2,12,1,56,1
31,907,Zizur Mayor/Zizur Nagusia,1-007-C,405,0,0,405,302,0,302,3,8,11,71,43,13,83,0,3,20,1,45,1
31,907,Zizur Mayor/Zizur Nagusia,1-008-A,588,0,0,588,407,0,407,9,9,23,86,72,13,86,4,5,33,2,65,0
31,907,Zizur Mayor/Zizur Nagusia,1-008-B,581,0,0,581,409,0,409,13,10,31,70,67,26,95,3,1,23,5,65,0
31,907,Zizur Mayor/Zizur Nagusia,1-008-C,563,0,0,563,381,0,381,12,11,26,66,57,19,83,3,2,30,1,70,1
31,907,Zizur Mayor/Zizur Nagusia,1-008-D,393,0,0,393,270,0,270,2,9,21,42,45,11,50,2,2,22,3,60,1
31,907,Zizur Mayor/Zizur Nagusia,1-008-E,426,0,0,426,304,0,304,2,6,10,63,64,11,69,2,2,22,0,52,1
31,263,Zubieta,1-001-U,219,0,0,219,130,0,130,0,3,1,25,85,1,7,0,0,3,1,4,0
31,264,Zugarramurdi,1-001-U,186,0,0,186,117,0,117,1,4,5,30,53,2,13,0,1,0,1,7,0
31,265,Zúñiga,1-001-U,72,0,0,72,39,0,39,0,1,6,3,9,4,7,0,0,1,1,7,0
31,990,Residentes ausentes-Navarra,99-001-U,29812,0,0,29812,2369,0,2369,13,32,405,189,239,187,507,54,41,178,10,509,5
31,990,Residentes ausentes-Navarra,99-002-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,990,Residentes ausentes-Navarra,99-003-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,990,Residentes ausentes-Navarra,99-004-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,990,Residentes ausentes-Navarra,99-005-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
