Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
27;018;A Fonsagrada;01-001-A;715;0;715;538;7;5;177;531;526;120;0;0;0;1;216;184;0;2;3
27;018;A Fonsagrada;01-001-B;700;0;700;502;3;4;198;499;495;114;0;0;0;1;193;183;0;2;2
27;018;A Fonsagrada;01-001-C;244;0;244;164;1;1;80;163;162;28;0;1;0;0;63;63;0;1;6
27;018;A Fonsagrada;02-001-A;200;0;200;140;1;1;60;139;138;25;0;0;0;2;64;47;0;0;0
27;018;A Fonsagrada;02-001-B;236;0;236;169;0;2;67;169;167;28;0;0;0;0;51;85;0;1;2
27;018;A Fonsagrada;02-001-C;220;0;220;162;0;0;58;162;162;24;0;0;0;0;80;54;0;0;4
27;018;A Fonsagrada;03-001-A;209;0;209;132;0;1;77;132;131;16;0;0;0;0;63;51;0;0;1
27;018;A Fonsagrada;03-001-B;346;0;346;227;2;0;119;225;225;30;1;0;0;1;96;94;0;1;2
27;044;A Pastoriza;01-001-A;403;0;403;305;5;3;98;300;297;74;0;0;0;1;183;39;0;0;0
27;044;A Pastoriza;01-001-B;594;0;594;382;2;3;212;380;377;68;0;1;1;0;258;43;0;2;4
27;044;A Pastoriza;01-002-A;417;0;417;297;6;2;120;291;289;43;1;0;0;0;188;53;1;1;2
27;044;A Pastoriza;01-002-B;352;0;352;231;5;0;121;226;226;44;0;1;0;1;153;23;0;1;3
27;044;A Pastoriza;01-003-A;350;0;350;266;5;4;84;261;257;49;1;0;0;0;179;27;0;0;1
27;044;A Pastoriza;01-003-B;364;0;364;246;2;5;118;244;239;47;3;0;0;0;155;30;1;0;3
27;047;A Pobra do Brollón;01-001-A;422;0;422;314;3;3;108;311;308;115;0;0;0;0;141;44;0;1;7
27;047;A Pobra do Brollón;01-001-B;224;0;224;160;1;3;64;159;156;65;0;0;0;1;71;15;0;0;4
27;047;A Pobra do Brollón;01-002-A;337;0;337;243;0;0;94;243;243;72;0;1;1;1;124;39;0;0;5
27;047;A Pobra do Brollón;01-002-B;204;0;204;148;0;0;56;148;148;46;0;0;0;0;75;26;0;0;1
27;047;A Pobra do Brollón;01-002-C;230;0;230;161;1;2;69;160;158;64;0;0;1;0;70;23;0;0;0
27;048;A Pontenova;01-001-A;500;0;500;369;3;5;131;366;361;79;0;0;1;1;157;118;0;1;4
27;048;A Pontenova;01-001-B;597;0;597;438;4;2;159;434;432;100;0;0;0;0;192;134;0;1;5
27;048;A Pontenova;01-001-C;212;0;212;161;2;2;51;159;157;23;0;0;0;0;87;46;0;0;1
27;048;A Pontenova;01-002-U;548;0;548;379;2;2;169;377;375;25;1;1;1;2;204;125;1;5;10
27;001;Abadín;01-001-U;632;0;632;354;4;7;278;350;343;65;0;0;1;0;228;38;0;2;9
27;001;Abadín;01-002-U;524;0;524;313;1;6;211;312;306;73;0;0;1;0;193;32;0;1;6
27;001;Abadín;01-003-A;359;0;359;207;1;3;152;206;203;26;0;1;0;0;138;25;0;2;11
27;001;Abadín;01-003-B;496;0;496;308;2;1;188;306;305;54;1;0;0;0;189;52;1;1;7
27;002;Alfoz;01-001-U;646;0;646;492;15;2;154;477;475;123;1;0;1;0;222;117;1;1;9
27;002;Alfoz;01-002-A;399;0;399;282;4;1;117;278;277;59;1;1;0;0;165;44;1;2;4
27;002;Alfoz;01-002-B;364;0;364;271;6;4;93;265;261;42;0;0;0;0;126;89;0;1;3
27;003;Antas de Ulla;01-001-A;481;0;481;358;9;2;123;349;347;54;0;1;1;2;214;71;0;1;3
27;003;Antas de Ulla;01-001-B;552;0;552;408;6;5;144;402;397;0;6;0;2;0;231;74;0;83;1
27;003;Antas de Ulla;01-003-A;203;0;203;146;3;2;57;143;141;20;0;0;0;0;84;34;0;2;1
27;003;Antas de Ulla;01-003-B;385;0;385;296;0;0;89;296;296;52;0;0;0;0;155;88;0;0;1
27;037;As Nogais;01-001-A;422;0;422;337;3;2;85;334;332;55;0;0;0;1;202;68;0;2;4
27;037;As Nogais;01-001-B;465;0;465;371;4;4;94;367;363;53;0;1;1;1;232;69;0;2;4
27;004;Baleira;01-001-A;468;0;468;326;3;1;142;323;322;75;1;0;0;0;169;76;0;0;1
27;004;Baleira;01-001-B;212;0;212;147;3;1;65;144;143;20;0;0;0;0;87;33;0;0;3
27;004;Baleira;01-001-C;355;0;355;225;0;0;130;225;225;22;1;0;0;0;168;28;2;0;4
27;901;Baralla;01-001-A;452;0;452;321;0;3;131;321;318;66;1;0;0;0;212;26;0;0;13
27;901;Baralla;01-001-B;485;0;485;356;4;6;129;352;346;65;2;3;2;0;217;50;0;2;5
27;901;Baralla;01-001-C;234;0;234;178;0;3;56;178;175;16;0;0;0;0;145;12;0;1;1
27;901;Baralla;01-001-D;231;0;231;175;3;1;56;172;171;32;0;0;0;0;115;21;0;0;3
27;901;Baralla;01-002-A;410;0;410;300;3;5;110;297;292;45;0;0;0;0;214;29;0;0;4
27;901;Baralla;01-002-B;357;0;357;260;1;3;97;259;256;48;4;0;0;0;179;24;0;0;1
27;005;Barreiros;01-001-A;617;0;617;446;5;7;171;441;434;150;1;1;1;0;232;39;1;3;6
27;005;Barreiros;01-001-B;669;0;669;461;5;7;208;456;449;149;1;0;3;0;246;41;0;2;7
27;005;Barreiros;01-002-U;714;0;714;499;4;4;215;495;491;170;0;0;4;1;254;48;0;4;10
27;005;Barreiros;01-003-A;299;0;299;224;1;4;75;223;219;66;0;1;0;1;106;42;0;0;3
27;005;Barreiros;01-003-B;276;0;276;203;1;1;73;202;201;64;0;1;0;1;95;34;0;1;5
27;006;Becerreá;01-001-A;552;0;552;406;7;6;146;399;393;75;13;0;2;0;239;50;0;0;14
27;006;Becerreá;01-001-B;555;0;555;412;3;2;143;409;407;109;10;1;2;0;222;52;0;0;11
27;006;Becerreá;01-002-A;277;0;277;182;0;3;95;182;179;29;3;1;0;0;109;34;0;1;2
27;006;Becerreá;01-002-B;336;0;336;213;2;1;123;211;210;63;3;0;1;0;105;26;0;0;12
27;006;Becerreá;01-003-A;347;0;347;276;1;0;71;275;275;54;18;2;0;0;173;21;0;2;5
27;006;Becerreá;01-003-B;201;0;201;136;0;1;65;136;135;29;8;0;0;0;78;17;0;0;3
27;007;Begonte;01-001-A;636;0;636;477;13;3;159;464;461;84;0;0;3;1;314;50;0;2;7
27;007;Begonte;01-001-B;432;0;432;338;6;6;94;332;326;71;1;0;0;0;202;40;0;2;10
27;007;Begonte;01-002-A;478;0;478;393;3;1;85;390;389;79;0;0;2;0;259;41;0;0;8
27;007;Begonte;01-002-B;419;0;419;340;4;2;79;336;334;46;0;0;0;1;228;51;0;0;8
27;007;Begonte;01-003-A;333;0;333;246;1;4;87;245;241;49;0;2;0;0;154;32;0;0;4
27;007;Begonte;01-003-B;316;0;316;236;4;2;80;232;230;40;0;0;0;1;163;22;0;0;4
27;902;Burela;01-001-A;722;0;722;416;3;0;306;413;413;142;0;0;2;0;190;64;1;3;11
27;902;Burela;01-001-B;649;0;649;408;8;2;241;400;398;126;0;0;2;0;200;59;1;1;9
27;902;Burela;01-002-U;871;0;871;565;9;5;306;556;551;169;0;3;2;2;267;92;0;7;9
27;902;Burela;01-003-A;643;0;643;439;3;1;204;436;435;115;1;0;2;2;247;57;0;4;7
27;902;Burela;01-003-B;611;0;611;398;5;1;213;393;392;97;0;0;2;0;235;51;0;1;6
27;902;Burela;01-004-A;732;0;732;467;11;3;265;456;453;148;0;0;0;2;228;69;0;2;4
27;902;Burela;01-004-B;661;0;661;445;6;5;216;439;434;164;0;1;0;0;207;52;0;3;7
27;902;Burela;01-005-U;592;0;592;379;5;3;213;374;371;121;1;3;0;1;177;56;0;2;10
27;902;Burela;01-006-A;751;0;751;472;8;0;279;464;464;176;0;2;2;1;198;68;2;2;13
27;902;Burela;01-006-B;757;0;757;472;3;6;285;469;463;174;0;1;0;1;204;72;0;1;10
27;008;Bóveda;01-001-U;682;0;682;452;2;2;230;450;448;108;0;2;0;0;225;101;0;1;11
27;008;Bóveda;01-002-U;589;0;589;463;12;4;126;451;447;104;0;0;0;2;283;47;0;1;10
27;009;Carballedo;01-001-A;495;0;495;382;5;1;113;377;376;60;3;1;0;0;255;46;1;2;8
27;009;Carballedo;01-001-B;263;0;263;209;2;3;54;207;204;28;0;0;0;1;161;12;0;0;2
27;009;Carballedo;01-002-A;252;0;252;210;4;0;42;206;206;36;1;0;0;0;156;10;0;0;3
27;009;Carballedo;01-002-B;341;0;341;273;1;1;68;272;271;35;0;0;1;0;215;18;0;2;0
27;009;Carballedo;01-003-A;303;0;303;232;2;3;71;230;227;67;0;1;1;0;112;42;0;1;3
27;009;Carballedo;01-003-B;241;0;241;179;2;1;62;177;176;45;0;1;0;0;105;22;0;0;3
27;010;Castro de Rei;01-001-A;377;0;377;283;7;3;94;276;273;46;1;0;0;0;190;29;0;1;6
27;010;Castro de Rei;01-001-B;291;0;291;227;1;2;64;226;224;67;0;0;1;0;117;29;0;1;9
27;010;Castro de Rei;01-002-U;607;0;607;402;9;3;205;393;390;82;0;1;0;0;221;74;0;1;11
27;010;Castro de Rei;01-003-A;851;0;851;529;10;5;322;519;514;152;0;2;3;1;259;65;1;4;27
27;010;Castro de Rei;01-003-B;859;0;859;552;17;13;307;535;522;136;0;1;0;0;283;86;0;1;15
27;010;Castro de Rei;01-004-U;603;0;603;426;7;6;177;419;413;96;0;0;1;0;245;61;0;2;8
27;010;Castro de Rei;01-005-U;612;0;612;393;6;2;219;387;385;80;0;0;3;0;227;61;2;2;10
27;011;Castroverde;01-001-A;561;0;561;419;6;1;142;413;412;80;0;1;3;0;222;101;0;0;5
27;011;Castroverde;01-001-B;231;0;231;185;3;2;46;182;180;33;0;0;1;0;94;42;0;0;10
27;011;Castroverde;01-002-A;448;0;448;338;2;2;110;336;334;63;0;1;0;0;167;97;0;0;6
27;011;Castroverde;01-002-B;369;0;369;275;3;1;94;272;271;61;0;0;0;0;128;79;0;0;3
27;011;Castroverde;01-003-A;257;0;257;197;2;1;60;195;194;32;1;1;0;0;99;57;0;0;4
27;011;Castroverde;01-003-B;369;0;369;280;1;2;89;279;277;45;0;0;1;0;139;91;0;0;1
27;012;Cervantes;01-001-A;257;0;257;176;1;1;81;175;174;49;2;0;0;1;94;26;0;0;2
27;012;Cervantes;01-001-B;207;0;207;154;0;1;53;154;153;11;0;0;0;0;101;38;0;0;3
27;012;Cervantes;01-001-C;207;0;207;144;4;1;63;140;139;24;1;0;0;0;86;25;0;1;2
27;012;Cervantes;01-001-D;481;0;481;319;1;6;162;318;312;52;0;0;0;0;122;130;0;1;7
27;013;Cervo;01-001-A;643;0;643;508;9;5;135;499;494;178;0;0;2;0;205;103;0;2;4
27;013;Cervo;01-001-B;756;0;756;609;10;3;147;599;596;247;0;1;4;2;219;114;0;5;4
27;013;Cervo;01-002-A;309;0;309;256;4;2;53;252;250;77;0;0;1;2;125;38;0;2;5
27;013;Cervo;01-002-B;272;0;272;223;3;0;49;220;220;55;0;0;1;0;127;35;0;2;0
27;013;Cervo;02-001-A;875;0;875;701;8;6;174;693;687;246;0;0;1;1;318;100;1;4;16
27;013;Cervo;02-001-B;307;0;307;224;1;3;83;223;220;64;1;0;2;2;90;54;1;2;4
27;013;Cervo;02-001-C;204;0;204;163;0;0;41;163;163;36;0;0;0;0;99;28;0;0;0
27;013;Cervo;02-001-D;232;0;232;184;2;3;48;182;179;54;0;0;0;1;92;32;0;0;0
27;016;Chantada;01-001-A;565;0;565;403;3;4;162;400;396;144;2;1;0;1;193;47;1;1;6
27;016;Chantada;01-001-B;436;0;436;307;4;5;129;303;298;100;0;0;2;0;140;45;1;2;8
27;016;Chantada;01-002-U;766;0;766;534;6;7;232;528;521;155;0;0;2;0;265;81;0;4;14
27;016;Chantada;01-003-A;589;0;589;394;9;8;195;385;377;123;0;0;2;0;180;59;0;7;6
27;016;Chantada;01-003-B;665;0;665;465;5;6;200;460;454;141;0;0;2;0;223;72;0;4;12
27;016;Chantada;01-003-C;642;0;642;464;6;5;178;458;453;169;0;0;3;0;200;66;1;7;7
27;016;Chantada;01-004-A;722;0;722;504;6;9;218;498;489;122;1;2;0;2;289;63;0;2;8
27;016;Chantada;01-004-B;273;0;273;193;1;2;80;192;190;40;1;0;2;0;119;25;0;1;2
27;016;Chantada;02-001-A;414;0;414;295;0;4;119;295;291;93;0;0;1;0;141;51;1;1;3
27;016;Chantada;02-001-B;328;0;328;256;3;2;72;253;251;64;0;1;0;0;154;29;0;0;3
27;016;Chantada;03-001-A;272;0;272;186;0;1;86;186;185;52;0;0;1;1;91;37;0;1;2
27;016;Chantada;03-001-B;268;0;268;189;1;0;79;188;188;60;0;0;0;0;85;34;0;3;6
27;016;Chantada;04-001-A;217;0;217;170;0;0;47;170;170;58;0;0;0;0;74;31;0;0;7
27;016;Chantada;04-001-B;509;0;509;329;3;4;180;326;322;71;0;0;0;0;196;42;0;3;10
27;015;Cospeito;01-001-A;490;0;490;343;4;3;147;339;336;74;0;3;1;0;179;69;0;1;9
27;015;Cospeito;01-001-B;593;0;593;412;6;2;181;406;404;90;0;1;1;1;225;76;0;6;4
27;015;Cospeito;01-002-A;459;0;459;334;12;0;125;322;322;63;0;0;0;0;209;45;0;2;3
27;015;Cospeito;01-002-B;373;0;373;258;0;2;115;258;256;31;0;1;0;0;194;26;0;0;4
27;015;Cospeito;01-003-A;348;0;348;268;3;0;80;265;265;45;0;0;2;0;156;57;0;1;4
27;015;Cospeito;01-003-B;410;0;410;277;6;7;133;271;264;63;0;0;0;0;148;47;0;0;6
27;015;Cospeito;01-003-C;386;0;386;275;4;4;111;271;267;52;0;1;0;0;167;42;0;0;5
27;015;Cospeito;01-004-U;648;0;648;465;10;7;183;455;448;90;0;0;0;0;281;66;0;2;9
27;017;Folgoso do Courel;01-001-A;438;0;438;349;2;2;89;347;345;75;0;0;0;0;229;38;0;0;3
27;017;Folgoso do Courel;01-001-B;479;0;479;350;2;0;129;348;348;66;0;0;1;0;200;78;0;1;2
27;019;Foz;01-001-A;759;0;759;498;9;8;261;489;481;144;0;0;3;0;221;96;3;1;13
27;019;Foz;01-001-B;880;0;880;534;8;8;346;526;518;168;0;0;1;2;225;102;2;1;17
27;019;Foz;01-001-C;314;0;314;195;3;2;119;192;190;66;0;1;0;2;85;32;0;0;4
27;019;Foz;01-002-A;532;0;532;339;1;3;193;338;335;127;2;1;3;1;135;57;0;2;7
27;019;Foz;01-002-B;591;0;591;383;6;2;208;377;375;119;0;2;0;2;168;73;1;2;8
27;019;Foz;01-002-C;467;0;467;306;6;0;161;300;300;92;0;0;2;0;145;49;0;3;9
27;019;Foz;01-003-U;545;0;545;415;5;4;130;410;406;128;0;1;2;2;173;85;0;2;13
27;019;Foz;01-004-A;519;0;519;338;5;7;181;333;326;93;0;2;1;1;169;52;1;1;6
27;019;Foz;01-004-B;320;0;320;211;1;2;109;210;208;45;0;0;0;0;108;43;0;1;11
27;019;Foz;01-005-A;474;0;474;310;3;8;164;307;299;71;2;0;1;1;144;73;0;3;4
27;019;Foz;01-005-B;430;0;430;298;2;0;132;296;296;98;1;1;0;0;137;40;0;4;15
27;019;Foz;01-006-U;846;0;846;600;6;3;246;594;591;138;0;1;3;1;335;94;1;3;15
27;019;Foz;01-007-A;543;0;543;373;3;5;170;370;365;136;0;1;1;1;140;81;0;2;3
27;019;Foz;01-007-B;511;0;511;339;8;4;172;331;327;126;0;0;0;1;129;58;0;1;12
27;019;Foz;01-007-C;531;0;531;343;4;3;188;339;336;103;0;0;0;0;166;58;0;4;5
27;020;Friol;01-001-A;815;0;815;670;12;6;145;658;652;91;1;1;1;0;465;80;2;1;10
27;020;Friol;01-001-B;325;0;325;280;1;3;45;279;276;51;0;0;0;0;204;20;0;0;1
27;020;Friol;01-001-C;465;0;465;387;2;6;78;385;379;53;0;0;0;0;277;44;0;0;5
27;020;Friol;01-003-A;268;0;268;245;3;1;23;242;241;29;0;0;0;1;182;24;0;0;5
27;020;Friol;01-003-B;243;0;243;194;2;1;49;192;191;21;0;0;0;0;145;24;0;0;1
27;020;Friol;01-004-A;309;0;309;254;4;0;55;250;250;35;0;0;0;0;186;26;0;0;3
27;020;Friol;01-004-B;270;0;270;231;3;1;39;228;227;24;0;1;1;0;174;25;0;0;2
27;020;Friol;01-004-C;295;0;295;245;5;5;50;240;235;24;0;0;1;0;183;21;0;0;6
27;020;Friol;01-004-D;212;0;212;181;2;2;31;179;177;11;0;0;0;0;142;17;0;1;6
27;022;Guitiriz;01-001-A;333;0;333;227;1;2;106;226;224;40;0;0;1;0;142;37;0;0;4
27;022;Guitiriz;01-001-B;338;0;338;230;5;2;108;225;223;27;1;2;0;0;174;16;0;1;2
27;022;Guitiriz;01-002-A;547;0;547;344;4;4;203;340;336;92;0;0;1;0;150;82;0;3;8
27;022;Guitiriz;01-002-B;487;0;487;288;4;1;199;284;283;83;2;0;0;0;135;56;0;2;5
27;022;Guitiriz;02-001-U;741;0;741;483;10;2;258;473;471;114;0;0;0;0;269;77;0;2;9
27;022;Guitiriz;03-001-A;535;0;535;369;5;2;166;364;362;120;0;1;1;1;152;80;0;1;6
27;022;Guitiriz;03-001-B;853;0;853;618;7;6;235;611;605;222;1;0;0;0;258;113;0;5;6
27;022;Guitiriz;03-002-A;362;5;367;240;3;2;127;237;235;31;0;0;0;1;138;65;0;0;0
27;022;Guitiriz;03-002-B;245;0;245;141;4;3;104;137;134;29;0;0;1;0;86;16;0;2;0
27;023;Guntín;01-001-A;476;0;476;352;4;4;124;348;344;68;1;0;1;0;234;36;0;2;2
27;023;Guntín;01-001-B;220;0;220;175;2;2;45;173;171;28;0;0;0;0;123;14;0;0;6
27;023;Guntín;01-002-U;535;0;535;437;3;4;98;434;430;58;0;0;0;0;328;38;0;1;5
27;023;Guntín;01-003-A;334;0;334;269;0;2;65;269;267;35;0;0;0;0;207;22;0;0;3
27;023;Guntín;01-003-B;221;0;221;170;4;0;51;166;166;29;0;0;2;0;115;18;0;0;2
27;023;Guntín;01-003-C;267;0;267;210;4;2;57;206;204;20;0;0;0;0;143;40;0;0;1
27;023;Guntín;01-003-D;254;0;254;198;1;1;56;197;196;31;0;0;0;0;139;23;0;0;3
27;027;Lourenzá;01-001-A;478;0;478;383;8;6;95;375;369;101;2;0;0;0;185;74;1;2;4
27;027;Lourenzá;01-001-B;444;0;444;347;1;0;97;346;346;110;0;0;1;0;152;81;0;0;2
27;027;Lourenzá;01-002-A;481;0;481;352;4;2;129;348;346;62;0;2;1;0;195;76;0;3;7
27;027;Lourenzá;01-002-B;307;0;307;224;5;3;83;219;216;40;0;0;0;0;99;71;2;0;4
27;028;Lugo;01-001-A;570;0;570;420;2;3;150;418;415;70;1;4;1;1;288;44;0;2;4
27;028;Lugo;01-001-B;417;0;417;305;1;1;112;304;303;64;0;1;0;0;199;31;0;1;7
27;028;Lugo;01-002-U;736;0;736;523;3;6;213;520;514;114;0;2;2;1;323;61;1;1;9
27;028;Lugo;01-003-U;552;0;552;361;0;1;191;361;360;105;0;2;4;1;185;56;1;4;2
